text,stereotype,baseline_pred,baseline_prob1,context_pred,context_prob1,baseline_correct,context_correct,verdict
"No pasa nada, ellos tienen licencia, a disfrutar de lo votado 🤗",0,0,0.00474953930824995,0,0.07041800022125244,1,1,tie
Es lo que están consiguiendo y permitiendo con tanto buenísimo y acogimiento,0,0,0.1255442351102829,0,0.11106886714696884,1,1,tie
Igual le interesa a Monedero y a Martu Garrote ..,0,0,0.003394314320757985,0,0.1030932366847992,1,1,tie
Sus costumbres!!🤧🤧,0,1,0.8257842659950256,1,0.6899238228797913,0,0,tie
"No sería un Mena,ya verás como dan la vuelta a la tortilla y es un primo de Abascal 🙄",0,0,0.0018846150487661362,0,0.13762471079826355,1,1,tie
Salieron los homófonos y... MENAS.,0,0,0.059297315776348114,0,0.1636733114719391,1,1,tie
"Mira @user ha sido uno con el carnet VIP de Vox, de la Falange y si te apuras de las SS.",0,0,0.0019234116189181805,0,0.05941111221909523,1,1,tie
A disfrutar lo votado. Lo siento pero me importa 0. Es lo que defienden el multiculturalismo pues roma dos tazas.. al menos la derecha conservadora defiende la familia y aunque eso no guste a ese colectivo pues se les respeta igual,0,0,0.022153962403535843,0,0.057152409106492996,1,1,tie
"que sepas que la paliza se la has dado tú y toda la gentuza que como tú, animan, amparan y protegen a esta gente.",1,0,0.11230804026126862,0,0.16332179307937622,0,0,tie
Cria cuervos y te daran palizas,1,0,0.003074723994359374,0,0.2961753308773041,0,0,tie
Igual el Mena lo ha traído Vox también a que agreda al gay,0,0,0.0012162629282101989,0,0.03950965404510498,1,1,tie
Avisa el ministerio de igualdad.,0,0,0.001709995442070067,0,0.08619670569896698,1,1,tie
Bienvenidos,0,0,0.2524053454399109,0,0.3211457431316376,1,1,tie
Lo que merece un aplauso es tu menteprogre... A ver las piruetas que haces para decir no a la homofobia y defender que entren al país los que odian a los homosexuales campeón. Ánimo!!!,0,1,0.9825243353843689,1,0.6981514692306519,0,0,tie
Ellos tienen patente de corso.,0,0,0.007282080128788948,0,0.19258582592010498,1,1,tie
Puedes ir a donde esos menas a aplaudirles.... a no ser que tengas temor a que te llamen islamófobo o a que te manden al hospital. O las dos cosas a la vez.,1,1,0.9983921647071838,1,0.9571376442909241,1,1,tie
Es que no habían leído esto URL,0,0,0.0071008941158652306,0,0.13269002735614777,1,1,tie
"Son sus costumbres, hay que respetarlas. (Ironía)",1,1,0.9989331364631653,1,0.9743412137031555,1,1,tie
"Que sigan votando pisoe.
Vota pisoe...🤣🤣",0,0,0.004363252315670252,0,0.06457976996898651,1,1,tie
Se hacen públicos un par de ellos al día no me gustaría saber todos los que se callan,0,0,0.0013807575451210141,0,0.12515851855278015,1,1,tie
"Hummmm... ahora los lobbies enfrentados. Ojalá se les acaben los chiringuitos. Ojo, los gays, lesbianas, transexuales, etc siempre han existido, existen y existirán y NO NECESITAN ningún lobbi de cierta ideología política. Gays sí, ideologías de mierda, NO.",0,0,0.015424886718392372,0,0.09469511359930038,1,1,tie
Es lo k pasa cuando kieres kedar bien con todos y querer ganar todos los votos de ellos. Que al final la confrontación es inevitable. Basta de lobbies e ideologías políticas de mierda!,0,0,0.0045061358250677586,0,0.03713085129857063,1,1,tie
"pues yo grito MENAS NO ,A VUESTRO PUTO PAÍS HIJOS DE PUTA",1,1,0.9983530044555664,1,0.8925542831420898,1,1,tie
Los mejores...Los más valientes...,0,0,0.0054236967116594315,0,0.060067884624004364,1,1,tie
"Me parece que el orgullo gay, tiene un enemigo fuerte.",0,0,0.0014936178922653198,0,0.04688303917646408,1,1,tie
Les niñes de la izmierda URL,0,0,0.04050798714160919,0,0.2326946258544922,1,1,tie
"Seguir defendiendo ""a muerte"" a los MENAS y a los inmigrantes ilegales. Por concordia como diría Sánchez.",1,1,0.9993022680282593,1,0.7988027334213257,1,1,tie
Epatado me hayo.... 😲,0,0,0.05426579713821411,0,0.11813608556985855,1,1,tie
"Los progres,,, ahora dirán que es  de ultra derecha",0,0,0.0010825328063219786,0,0.04597293958067894,1,1,tie
Un mena de extrema derecha también... A ver cuantos comparten la captura rosa pidiendo justicia...,0,0,0.0019004144705832005,0,0.054838620126247406,1,1,tie
Mohamed VI !!Llévate a tus niños!!,0,0,0.005049798637628555,0,0.21867962181568146,1,1,tie
"Hostias..Y ya está! 🤣🤣Bulos24h deberíais llamaros! A tomar por culo chaval, ya hay q ser mala gente para inventar noticias solo para sacar rédito y manipular. A los q me van a criticar les diría q contrasten la noticia y comprueben q es falsa..Pero claro,es más fácil insultar",0,0,0.0008934183861128986,0,0.02647039107978344,1,1,tie
unas palabras para la familia del agredido.,0,0,0.004754448309540749,0,0.43449848890304565,1,1,tie
Y el enlace a la noticia?,0,0,0.004524931777268648,0,0.035054370760917664,1,1,tie
Soy el Like número mil,0,0,0.0008404555846937001,0,0.07200466096401215,1,1,tie
Ha salido en La Sexta? O en algún sitio?  Como lo de Terrasa...,0,0,0.005696700420230627,0,0.06805215775966644,1,1,tie
Holaaaaaa @user @user @user @user @user,0,0,0.1380561888217926,0,0.06873256713151932,1,1,tie
"La culpa es de vox y de ayuso ,que no os enteráis",0,0,0.0006139181787148118,0,0.04983462393283844,1,1,tie
El relato progremonguer es lo que tiene. Con su pan se lo coman los chupiguais. Más refugees venga. Ahora pasan la cuenta y van a pagar los que siempre he dicho. A ver si aprenden de la vida,1,0,0.0018347976729273796,0,0.24690087139606476,0,0,tie
Suma y sigue,0,0,0.003160361899062991,0,0.13916504383087158,1,1,tie
"Hagan caso no molesten a los menas, son sus invitados escondan su condición sexual, se ofenden. Disfruten de lo votado",0,1,0.9411168098449707,1,0.6932702660560608,0,0,tie
"Una de las consecuencias de albergar/costear menas....y unirlos a gays.
Esto acabará con musulmanes en Telecinco????🤣🤣🤣🤣🤣🤣",1,1,0.9991998076438904,1,0.9490225911140442,1,1,tie
Un mena facha y de VOX.,0,0,0.02410268597304821,0,0.3209989666938782,1,1,tie
"Agua y aceite.
URL",0,0,0.025997623801231384,0,0.0887545496225357,1,1,tie
No era que eran amigos!?,0,0,0.0011849858565256,0,0.05677531659603119,1,1,tie
"No puede ser, seguro que PSOETA dice que es un facha disfrazado de mena..🤣 🤣 🤣",0,0,0.0013664126163348556,0,0.05004066228866577,1,1,tie
"La culpa también de @user ?
Esto apesta ya....
Eso si, el lobby  #LGTBI mira para otro lado.",0,0,0.0016255637165158987,0,0.049369458109140396,1,1,tie
Que ladillaaaa con esta gente. O sale un loco a pegarle a un homosexual o sale un loco homosexual a@user a palo a  qué no los acepta. Ya este tema cansa,0,1,0.9974209070205688,1,0.714796245098114,0,0,tie
"Si no es español y hetero el agresor, no es noticia. ¿Verdad @user  @user  ?",0,0,0.0066496459767222404,0,0.23089154064655304,1,1,tie
"Se os ha creado una hernia cerebral al no saber a quién defender o a quién fusilar primero, ¿verdad?.",0,0,0.10072065144777298,0,0.14098244905471802,1,1,tie
"Pues en El Mundo no pone nada de Mena. Eso de justificar, primero habría que ver cuanto hay de verdad
URL",0,0,0.0010205947328358889,0,0.06395435333251953,1,1,tie
"Ayuso, fascista, estás en nuestra lista!!!
Y eso.",0,0,0.025144223123788834,0,0.19215303659439087,1,1,tie
A mi después de ver el cuadro con sutileza no me sale nada tampoco,0,0,0.0010149591835215688,0,0.06398484855890274,1,1,tie
"Estoy deseando q cualquier persona critique al mena para llamarlo racista, q es lo q les gusta mucho decir",0,0,0.008198406547307968,0,0.04070175439119339,1,1,tie
"Si es un Mena,no pasa nada",0,0,0.03266053646802902,0,0.24707116186618805,1,1,tie
"No había visto el éxito de este comentario.
Gracias por sus comentarios y, con todo mi cariño, pueden irse a tomar por culo con su triste existencia.",0,0,0.0020464719273149967,0,0.021836550906300545,1,1,tie
"Muy sencillo, es un bulo",0,0,0.004038852173835039,0,0.1597641259431839,1,1,tie
Bueno son sus costumbres (diría el podemonguer),0,0,0.27925625443458557,1,0.669041633605957,1,0,baseline_wins
"Fake, bulo, mentira, como le queráis llamar. Conseguir lectores atacando a los demás es ser escoria humana.",0,0,0.0009100899333134294,0,0.02218952588737011,1,1,tie
"Es un bulo, tolay
URL",0,0,0.038959845900535583,0,0.05149363353848457,1,1,tie
"""Un mena"" no ha dado una paliza ""a un gay en Pontevedra al grito de homosexuales no"": bulos que vinculan a inmigrantes con agresiones LGTBI
 URL",0,1,0.8834927082061768,1,0.7062975764274597,0,0,tie
"Esto es un bulo y los que lo estáis retuiteando una panda de crédulos racistas
URL",0,1,0.6282811164855957,0,0.060208022594451904,0,1,context_wins
"Fácil, que te has tragado un bulo",0,0,0.005396888125687838,0,0.040635790675878525,1,1,tie
"No, es un bulo.
Es un poco penoso creerse un titular sensacionalista sin fuente que casualmente se viraliza días después del asesinato de Samuel.
URL",0,0,0.0011096970411017537,0,0.00796461757272482,1,1,tie
"Os llamarán otras cosas por creeros un bulo con tanta facilidad.
Es un poco penoso creerse un titular sensacionalista sin fuente que casualmente se viraliza días después del asesinato de Samuel.
URL",0,0,0.0012003646697849035,0,0.009328419342637062,1,1,tie
“Tolay” me refería a lo de dar el voto a los menas,0,0,0.0008538266993127763,0,0.019259225577116013,1,1,tie
"Es un poco penoso creerse un titular sensacionalista sin fuente que casualmente se viraliza días después del asesinato de Samuel.
URL",0,0,0.001256768824532628,0,0.01069822907447815,1,1,tie
"Esta cuenta no es de noticias, es de bulos.

Lo que querías decir es: ""y el enlace al bulo?""

""Un mena"" no ha dado una paliza ""a un gay en Pontevedra al grito de homosexuales no"": bulos que vinculan a inmigrantes con agresiones LGTBI
 URL",0,1,0.8757244944572449,0,0.3000927269458771,0,1,context_wins
Qué menas? Dónde está la noticia? Dónde está el enlace? Tontoooos!,0,0,0.0017753755673766136,0,0.014563528820872307,1,1,tie
"Cambie el nombre y el lugar, y hay decenas de supuestos. Sobre todo en Cataluña.

Lo de este pobre chico no ha sido el caso, efectivamente.",0,0,0.030440639704465866,0,0.06593060493469238,1,1,tie
Jajajaaja espero que os cierren la cuenta de por vida por crear noticias falsas,0,0,0.0006657464546151459,0,0.01816711388528347,1,1,tie
"Urgente, es falso.
URL",0,0,0.003543321741744876,0,0.13198529183864594,1,1,tie
"Encima es que son tan idiotas que te ponen una noticia de otro país. Hablamos de ESPAÑA que es donde vivimos, y en España el principal generador de odio contra el colectivo LGTB+ es el partiducho de extrema derecha que tenemos que aguantar.",0,0,0.020741645246744156,0,0.04328407719731331,1,1,tie
"Deja de cacarear consignas manidas, y pon datos que verifiquen que lo que dices es cierto. Donde en algún momento ese ""supuesto partido de ultraderecha"" ha manifestado odio contra rayos y lesbianas?
porque siendo el odio libre, si lo han manifestado contra una parte del",0,0,0.0049348678439855576,0,0.008698982186615467,1,1,tie
"De la boquita de vuestro dirigentes pedazo de mierda. A pastar, escoria. URL",0,0,0.0028641391545534134,0,0.015427788719534874,1,1,tie
"politizado y sectario movimiento LGTB, están en su derecho de expresar lo que les venga en gana; no expresas tu libremente tu odio hacia ellos? En qué eres tú mejor que los demás que puedes odiar a quien te venga en gana, pero ese derecho no se lo concedes a otros. Ves como eres",0,0,0.039357610046863556,0,0.06175941973924637,1,1,tie
"un esclavo sectario politizado y entregado a las órdenes de un movimiento que solo ampara a los que comulgan con ellos. Clases de moral y ética alguien tan sectario como tu, ni una.",0,0,0.07504181563854218,0,0.05473263934254646,1,1,tie
MIERDA SOIS MIERDA. Han matado a un chaval y estáis apretando para que hayan sido emigrantes para soltar el racismo que tenéis dentro. Ahí están las declaraciones de vuestro partido de mierda! DAIS ASCO Y VERGÜENZA SOIS LO PEOR DE ESTE PAÍS. Ojalá desaparezcáis.,0,1,0.9987717270851135,1,0.8873687386512756,0,0,tie
"Viendo cómo cagas por la boca, se nota que tú eres lo mejor de ESPAÑA.",0,0,0.004147657658904791,0,0.041982799768447876,1,1,tie
"A mí no me extraña el cabreo generalizado que tenemos con LGTBIfobia en alza. Igualmente, te ha respondido con las fuentes que le pedías y no has dicho nada sobre eso.",0,0,0.008690999820828438,0,0.028336791321635246,1,1,tie
RESPONSABLES Y ASESINOS. Saldremos a la calle como se condenó a ETA en su momento os señalaremos y diremos basta. Todo el odio contra lo LGTB+ lo habéis generado vosotros y vuestra puta mierda de partido.,0,0,0.001961449859663844,0,0.11609961092472076,1,1,tie
"Que infeliz eres, ostiador. Si de VOX dicen de ostiaros, os revolveis rabiosos llamándole fascista, xenofobo y no sé cuántas cosas más, pero en cambio vosotros si lo podéis decir, esa es la idea de la democracia y la libertad que queréis
Menudo demócrata de medio pelo estás hecho",0,0,0.0013728210469707847,0,0.03907186537981033,1,1,tie
"Se llama defensa tú de qué te defiendes? No merecéis ningún respeto pues sois cómplices de un asesinato y de agresiones al colectivo LGTB+ Lo nuestro es defensa. Tú de qué te defiendes, eh? De qué? Vuestras ideas generan odio, agresiones y asesinato, no tienen cabida en España.",0,0,0.01816128008067608,0,0.014310692436993122,1,1,tie
"Pero que LGTBfobia en alza?
Y donde están esos datos a los que haces referencia? Que han matado a un chaval y que estamos apretando para no se que, eso es un dato? Que han matado a un chaval, no es un dato, es la constatación de una verdad objetiva, el añadido es su opinión.",0,0,0.0009590164991095662,0,0.028763625770807266,1,1,tie
"te engañan hombre te engañan

donde he dudado yo de la noticia?

ni me interesa...conozco la calle y sé q en Ponte hay muy pocos menas, es una ciudad cara y con pocos centros...están la mayoría en Ou y Lugo.

pero vamos q a mi lo q diga la prensa me importa poco...tengo ojos",0,0,0.0006436819094233215,0,0.10309918224811554,1,1,tie
"Las declaraciones son más que son, dicen exactamente lo que dicen. No importa el contexto se dicen barbaridades enormes contra el colectivo LGTB+ si niegas esto eres cómplice y tienes las manos manchadas de sangre! Punto. Y te lo vuelvo a poner. No vamos a dar ni un paso atrás. URL",0,0,0.0036305286921560764,0,0.09856205433607101,1,1,tie
"Asume tú la responsabilidad de los tuyos, mierda. URL",0,0,0.0017225892515853047,0,0.15944357216358185,1,1,tie
Me la suda lo que pase en esos países VIVO EN EUROPA Y EN ESPAÑA. Y aquí sois vosotros y vuestro partido de extrema derecha de mierda la que fomenta y crea esos problemas.,0,0,0.001206328277476132,0,0.028260311111807823,1,1,tie
"Claro te la suda porque desmonta tu discurso xenófobo contra una parte de españoles, por no pensar como tú.
A cada tweet te defines más como racista, xenófobo y peligroso para una democracia.",0,0,0.004151870496571064,0,0.008309944532811642,1,1,tie
"Si escuchas y lees a gente de la ultra derecha diciendo que admiran a Hungría, poco más se debe demostrar.",0,0,0.0008267333032563329,0,0.008114125579595566,1,1,tie
Más xenófobo y no naces.,0,0,0.0638589933514595,0,0.31044408679008484,1,1,tie
Pues creete la mitad de lo que veas,0,0,0.0023161377757787704,0,0.024460172280669212,1,1,tie
"Tipo de noticias que nunca va a salir en los medios predominantes.

Qué lástima de situación y de manipulación de la información.",0,0,0.0009268103749491274,0,0.020594364032149315,1,1,tie
"Dejad de difundir bulos, bastante tenemos con la violencia de los que os leen: URL",0,0,0.0061155399307608604,0,0.04843418672680855,1,1,tie
"Rojos os llaman fascistas porque haceis fascistadas co o mentir para generar odio. Es sencillo de entender, bastan dos neuronas.",0,0,0.0006501697935163975,0,0.011316731572151184,1,1,tie
Así miente  los panfletos racistas con el único fin de generar odio.,0,0,0.0047709099017083645,0,0.05418406426906586,1,1,tie
"Pues..., No hace falta, la propia policía lo ha desmentido. Puedes verlo en muchos sitios ya.
Pero es muy fascista generar odio a extranjeros con mentiras. URL",0,0,0.006586575880646706,0,0.258630633354187,1,1,tie
"la propia policía lo ha desmentido. Puedes verlo en muchos sitios ya.
Pero es muy fascista generar odio a extranjeros con mentiras. URL",0,0,0.006241721101105213,0,0.021800769492983818,1,1,tie
"Distintas. Es decir, en plural. Que ha habido varias.

Además ese artículo se refiere al asesinato de Samuel. No desmiente los actuales.",0,0,0.0011815757025033236,0,0.009416703134775162,1,1,tie
El desmentido de la policía se refiere al bulo racista del ataque que cuenta ese panfleto especializado en bulos acusando a un mena. Pero esa mentira llega a muchos imbeciles que lo reen y lo comparten. La policía es clara: URL,0,0,0.0011930709006264806,0,0.010532514192163944,1,1,tie
"Que sí. Fantástico. Ahora que desmientan las restantes agresiones.

Las que se producen casi a diario.",1,0,0.0019083458464592695,0,0.059897858649492264,0,0,tie
"Es alucinante, casi 7.000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.
 Nota  URGENTE
_COMPARTE !!!",1,1,0.6628096103668213,1,0.7136414647102356,1,1,tie
y nosotros pagando 50 euros de impuestos cada vez echamos gasolina,1,1,0.8361606597900391,0,0.26351648569107056,1,0,baseline_wins
"que cae de manera permanente y llega a perforar una placa de acero de 1 metro de espesor.
Es alucinante, casi 7.000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que",1,1,0.996376097202301,1,0.7909252643585205,1,1,tie
"enterar muchísima gente, algo hay que hacer.
 Nota  URGENTE

_Pasar a todos los contactos posibles._",0,0,0.4728187024593353,0,0.05071799084544182,1,1,tie
"Es alucinante, casi 7.000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.
 Nota  URGENTE (9/10)",1,0,0.49952441453933716,1,0.6581308245658875,0,1,context_wins
_Pasar a todos los contactos posibles._ (10/10),0,0,0.0056593772023916245,0,0.04528064653277397,1,1,tie
"A ellos no les preocupa el reloj. Son como la gota de agua que no deja de caer, es decir, que cae de manera permanente y llega a perforar una placa de acero de 1 metro de espesor.

Es alucinante, casi 7.000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos👇",1,1,0.9994245767593384,1,0.9176368713378906,1,1,tie
"En la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.

 ❌QUE RULE ❌👇

♦️Pasar a todos los contactos posibles♦️
URL",0,0,0.25287944078445435,0,0.055375248193740845,1,1,tie
AOramas tiene algo que decir? Antes no callaba pero lleva mucho tiempo como una puerta!,0,0,0.001743406057357788,0,0.1537383496761322,1,1,tie
Esa estaba de acuerdo con la inmigración. No la votéis.,0,0,0.0027817690279334784,0,0.03744761273264885,1,1,tie
Pues en los plenos no parece que los canarios estén muy preocupados por la inmigración. URL,0,0,0.001672079786658287,0,0.0863390862941742,1,1,tie
"Me gustaría encontrar a un canario que afirmaba que todas las alarmas de la inmigración ilegal eran bulos de la ultraderecha.
Una pena.",0,0,0.0006544782081618905,0,0.0557003952562809,1,1,tie
"Quienes son esos ""mismos"" para los que trabaja vox?
Ud ha leído algo de su programa contra la inmigración ilegal?",0,0,0.0571214035153389,0,0.14056120812892914,1,1,tie
"Pues los mismos a los que les interesa muy mucho la vacunar hasta a las piedras y arruinarnos hasta que no tengamos nada y seamos felices, vía agenda 2030. Los inmigrantes son sólo un medio para un fin. Para mi ya se han quitado la careta, a algunos os costará un poco más.",1,1,0.9988588094711304,1,0.8593953847885132,1,1,tie
"No sé de dónde saca eso. Vox es el único partido que se ha posicionado abiertamente antiglobalista, el único que va contra el pass kovid y deja a la libre elección pincharse, y el único que tiene una agenda totalmente contraria a la 2030.
Infórmese.",0,0,0.0007444757502526045,0,0.016373641788959503,1,1,tie
"Soy canario, votante de VOX, y la situación no es esa. Es cierto que hay que parar la inmigración ilegal YA porque si no, dentro de mucho tiempo, podemos llegar a la situación que describe Ariza. Pero ahora mismo no es así, ni de lejos.",1,0,0.019424153491854668,0,0.22198490798473358,0,0,tie
"¿Marruecos está haciendo otra marcha verde en España?
No es casual, dicen fuentes de la Benemérita, el empleo de armas letales para asaltar las vallas de ambas ciudades españolas, unas armas para las que se necesita no sólo ingenio, sino adiestramiento.",1,1,0.9542123675346375,1,0.5354016423225403,1,1,tie
La salida es impedir la inmigración ilegal y dar ayuda eficaz a los países expulsores.,0,1,0.6330877542495728,1,0.5794816017150879,0,0,tie
"Y el acuerdo alcanzado entre la Merkel y Pedro Sánchez, nos vamos a hacer cargo, a cambio de una miseria, de todos los inmigrantes ilegales de Alemania. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea. Las tv 🙊 URL",1,1,0.9994893074035645,1,0.9732316732406616,1,1,tie
Que miedo tenéis al pobre.,1,0,0.0022418885491788387,0,0.06534842401742935,0,0,tie
"Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable. Hay que hacer que todos los .",1,1,0.9996678829193115,1,0.9787886142730713,1,1,tie
No puede decirlo más claro A Merkel: Espero q España devuelva todos los inmigrantes q lleguen ilegalmente,1,0,0.030669493600726128,0,0.36111554503440857,0,0,tie
"Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable.",1,1,0.9995457530021667,1,0.9759393930435181,1,1,tie
"Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable.",1,1,0.9995457530021667,1,0.9759393930435181,1,1,tie
"Esto supondría que nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable. Hay que hacer que todos los españoles conozcan estos hechos. Las tv, todas en manos de Podemos y del PSOE, guardan un silencio sepulcral.",1,1,0.9995355606079102,1,0.9710590243339539,1,1,tie
"de todos los inmigrantes ilegales de Alemania y, al parecer, el Gobierno francés, está a punto de alcanzar el mismo acuerdo con Sánchez.

Lo anterior supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en",1,1,0.9989742040634155,1,0.9385470747947693,1,1,tie
"un país inhabitable.

Hay que hacer que todos los españoles conozcan estos hechos por esta vía, ya que las cadenas españolas de t.v., todas en manos de Podemos y PSOE,  guardan un silencio sepulcral.

Pásalo y que de la vuelta a toda España.",0,0,0.013724715448915958,1,0.5358240604400635,1,0,baseline_wins
un país inhabitable,0,1,0.9963604807853699,1,0.6942850351333618,0,0,tie
"Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable.",1,1,0.9995457530021667,1,0.9759393930435181,1,1,tie
"Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable.",1,1,0.9995457530021667,1,0.9759393930435181,1,1,tie
Es cierto o es un tópico,0,0,0.0020155867096036673,0,0.028148291632533073,1,1,tie
"Esto también es un bulo o es real y por lo tanto no tienen ninguna posibilidad moral de desmentir a nadie?
URL",0,0,0.0011504276189953089,0,0.03350208327174187,1,1,tie
"Joder... No estar a favor de la inmigración ilegal es ser ""los malos""... No se os nota ni nada el plumero.",0,0,0.0006716307252645493,0,0.16883152723312378,1,1,tie
se especifica que la misma debe ser coherente y persistente en el tiempo. Una víctima puede perfectamente cometer incoherencias en algunas declaraciones aunque de hecho sea verdad lo que dice porque la memoria falla a menudo (las declaraciones de testigos son a menudo puestas(+),0,0,0.0009883798193186522,0,0.03131435438990593,1,1,tie
"en duda / ser insuficientes en muchos delitos por esto mismo). Dado que los juicios se graban entiendo que es fácil de mostrar esas incoherencias. Por otra parte, habrá ocasiones en las que la víctima, por miedo o por desgaste, retire la denuncia, en tal caso, como no ha (+)",0,0,0.0012017962289974093,0,0.031340379267930984,1,1,tie
"persistido en ella, se considerará como falsa, ¿no? Tengo un familiar muy cercano que me ha hablado de que es frecuente este hecho, que la víctima se eche atrás aún siendo real lo que le ha pasado, así como muchas otras que directamente no denuncian por miedo. (+)",0,0,0.0008704188512638211,0,0.02001546323299408,1,1,tie
"Entiendo el temor a que una persona con mucha mala idea y una gran capacidad para mentir (ya que no es tan complicado detectar mentiras prolongadas en el tiempo y esto lo sé por mis propios estudios) pueda llegar a aprovecharse de alguien, de verdad que lo entiendo, pero me (+)",0,0,0.0008014231570996344,0,0.008206324651837349,1,1,tie
"parece difícil que se den todas las circunstancias, no conozco a nadie en mi entorno que tema que una mujer conocida le vaya a poner una denuncia falsa, que se fuera a meter en un lío como ese que lleva tan tiempo y esfuerzo, donde se van a medir sus palabras al detalle, y (+)",0,0,0.0009237015037797391,0,0.014562761411070824,1,1,tie
Captura del INE. No se si tenemos que pensar que los datos de eurostat son mas fiables que los de nuestro Instituto. Quizá lo que yo veo por nuestras calles son gente de Cuenca con Chilaba y Bilbainos muy morenos,0,0,0.001722377841360867,0,0.1879739612340927,1,1,tie
Sigues sin enlazar nada.,0,0,0.004246711730957031,0,0.042471956461668015,1,1,tie
"Desmentid la brecha salarial hipócritas, como se nota ""el periodismo"" morado.",0,0,0.0003615804307628423,0,0.04677743464708328,1,1,tie
Desmontar los bulos y las mentiras que circulan sobre la inmigración es necesario para luchar contra la xenofobia y el racismo. Gracias por vuestra labor👏🏽,0,0,0.11180950701236725,0,0.10631676018238068,1,1,tie
"Yo estoy harta de recibir bulos sobre inmigrantes, no los comparto, me cabreo, le digo a quien me los manda que son bulos y los borro. Me hace ""gracia"" que quien me lo manda, lo reenvía porque a el o ella se lo mandaron. Son incapaces de comprobar antes de mandar si es Cierto",1,0,0.10099007189273834,1,0.8827200531959534,0,1,context_wins
"Veo q necesitan pruebas...pues un detalle para esa incrédula... es  solo una hoja d las 9 q URL alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. URL",1,0,0.054468993097543716,1,0.6107047200202942,0,1,context_wins
Me ha llegado por wasap.que nos estamos jugando ser una nación a convertirnos en el basurero de Europa Gracias un acuerdo alcanzado en Merkel y Pedro Sánchez nos vamos a hacer cargo a cambio de una miseria de todos los inmigrantes ilegales de Alemania,1,1,0.9991273283958435,1,0.921716570854187,1,1,tie
Al parecer el gobierno Francés el tal Macron está a punto de alcanzar el mismo acuerdo esto supondría q en breve plazo nos invadirian cinco millones de ilegales procedentes de la Unión Europea y España se convertirá en un país inhabitable,1,1,0.9993647933006287,1,0.9681904315948486,1,1,tie
Hay q hacer que todos los españoles conozcan estos hechos Las TV todas en manos de Podemos Psoe y guardan silencio  sepulcral.Pide que lo pasemos por todos los españoles y que de la vuelta a España Deseo saber si es verdad esto ¡Sino que Dios nos proteja d semejantes individuos!,0,0,0.0009487071074545383,0,0.034931521862745285,1,1,tie
"alcanzado entre la Merkel y Pedro Sánchez, nos vamos a hacer cargo, a cambio de una miseria, de todos los inmigrantes ilegales de Alemania. Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos (2/4)",1,1,0.9907476902008057,1,0.6231590509414673,1,1,tie
"invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable. Hay que hacer que todos los españoles conozcan estos hechos. Las tv, todas en manos de Podemos y del PSOE, guardan un silencio sepulcral. Pásalo y que de (3/4)",1,1,0.9996122717857361,1,0.9675102233886719,1,1,tie
"inmigrantes ilegales de Alemania. Al parecer, el gobierno francés, el tal Macron, está a punto de alcanzar el mismo acuerdo. Esto supondría que en breve plazo nos invadirían cinco millones de ilegales procedentes de la Unión Europea y España se convertiría en un país inhabitable.",1,1,0.9990229606628418,1,0.9501723647117615,1,1,tie
