source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
stereohoax,s_3214,s_3214,"Pero claro para alguno no es bueno por ser una socialdemocracia muy liberal en lo económico incluso algunos la llaman paraíso fiscal.
Por eso a pesar de ser un éxito ni la derecha ni la izquierda en España hablan mucho de los suecos.",0,s_3211,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3215,s_3215,"Por ejemplo qué ideología se aplica cuando no se permite que nadie en su finca Corte el río que pasa por su finca
Qué ideología se aplica para que la pena a un delito sea mayor o menor o enfocado en tal sentido",0,s_3213,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3216,s_3216,"Todas las ideologías por muy rigurosas que sean en el tratamiento de los datos están muertas en origen

El verdadero valor es acertar en qué aspecto de cuál de ellas, nos basamos para hacer qué

Yo todos estos rollos de las etiquetas para mí me parecen basura...",0,s_3215,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3217,s_3217,"perdona que te use, es una condena socio-ideologica el decir ""soy ...""
Yo soy Luis y tú serás Pedrín

Tener que definir el ser
Por ateismo. Izquierdismo...
Es la gansada en la q nos quieren

Creo en Dios y pago yo las vidrieras de la catedral... No soy cristiano
¿Me expliqué?",0,s_3212,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3218,s_3218,"Ahí le has dado en qué momento el liberalismo se convierte de un motor de riqueza a un paraíso fiscal

Entran aspectos de muchas ideologías y habrá que sopesar qué es lo equitativo no lo igualitario",0,s_3214,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3219,s_3219,"El liberalismo de entrada, y el que no lo sepa peor para él, es capitalizar beneficios y socializar perdidas
punto y se acabó el que no sepa eso te vuelvo a parvulitos

En qué momento liberalismo se convierte en lobby mafia",0,s_3218,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3220,s_3220,Se vuelva a parvulitos...,0,s_3219,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3221,s_3221,"Soy liberal pero no anarcocapitalista creo en un estado de bienestar y equidad, eso sí no creo en la igualdad ni en la mal llamada discriminación positiva. Un cajero tiene mucho mérito pero el inventor de la pilicilina mas, aunque los dos se merecen el mismo respeto.",0,s_3219,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3222,s_3222,"María José Montero, Carmen Calvo y Teresa Rivera dos ministras y una ex vicepresidenta  fueron Consejeras de la Junta cuando los casos de corrupción.",0,s_3165,s_3144,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3223,s_3223,No se que edad tiene usted pero si es joven y tiene así la mente de abierta hoy me lleve una alegría,0,s_3218,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3224,s_3224,"Sin mucho menos justificar lo que han hecho, la cantidad por la que condenan a Bárcenas, no hubiera sido suficiente para una noche de putas y cocaina en Andalucía.
Periodistas de medio pelo",0,s_3144,s_3144,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3225,s_3225,"48...
Estudié en una época muy cerrada",0,s_3223,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3226,s_3226,"Aquí difiere un poco estrujando mi argumento digamos si no hay pelicilina el panadero se muere y si no hay panadero el de la penicilina se muere

Que cobren lo mismo es un poco estrujado...
Pero antiguamente el concepto trueque iba por necesidad...",0,s_3221,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3227,s_3227,"Yo tengo tres ciervos con los que pasó el invierno sobrado yo tengo 40 mantas con las que pasó el invierno sobrado en un caso uno con un ciervo pasa el invierno y el otro con 20 mantas por familia numerosa tribu

Un ciervo por 20 mantas es valor por valor...no",0,s_3226,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3228,s_3228,"Evidentemente hay que estudiar mucho más cosas para ser un penicilinas que para ser un panadero

Pero...si no tienes pan adiós al penicilinas
Y ahí pasas a ser más importante el panadero que el penicilina

Y así estoy siempre hombre debatiendome y debatiendome",0,s_3227,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3229,s_3229,"Sin pretenderlo pero siempre cogiendo algún fleco el comunismo de las naciones indias de Norteamérica era tú coges leña para todos tú cazas para todos cuidar los caballos para todos hacer Tippis para todos
pero tú tienes tu caballo tu tienda tu carne tu Tippi..",0,s_3227,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3230,s_3230,"De hecho y así muy genérico porque hay muchas tribus por lo visto el jefe indio no podía dar ninguna orden a nadie no tenía ese poder porque automáticamente dejaba de ser jefe.
Él solo no podía decidir ni ir a por bisontes no a la guerra.

Una maravilla sin móviles",0,s_3229,s_3211,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3231,s_3231,"Primero que lo asuma quien a tenido en su congreso nacional a los dos mayores de este país, por lo menos el PSOE se ha cortado un pelo y ya lo ha echado.",0,s_3147,s_3144,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3232,s_3232,"El PSOE, tu pagador, no tiene nada que ver con los ERES de Andalucía. Pregúntale a Chiqui Montero o Carmen Calvo.",0,s_3144,s_3144,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3233,s_3233,"URL
Enga, ponte a dormir la mona",0,0,s_3233,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3234,s_3234,"El fiscal demana 2 anys de
presó per un home que va penjar a les xarxes un vídeo on atribuia una violació a un menor no acompanyat marroqui a Canet de Mar, al 2019. La gravació corresponia a una agressió que va passar a la Xina.    URL",0,0,s_3234,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3235,s_3235,"Ese Pacto Mundial #PorLaMigración  que hoy firma  @user en Marrakech,es un auténtico disparate. Lo único que genera es mayor efecto llamada,incrementar el riesgo de muertes en el Mediterráneo y no poner soluciones. Es cobardía no replantearlo. URL",0,0,s_3235,SP036,1,1,0,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3236,s_3236,"España es el ÚNICO PAÍS EUROPEO que firmará el Pacto para la Inmigración el 11 de Diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país. Pedro Sánchez, lo firmará a espalda de los españoles.",0,s_3235,s_3235,SP036,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_3237,s_3237,Pero la inmigración ilegal no es el camino.. verdad Presidente? Eres patetico..,0,s_3235,s_3235,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3238,s_3238,"España es el ÚNICO PAÍS EUROPEO que firmará el Pacto para la Inmigración. En España casi no se habla del Pacto para la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país.",0,0,s_3238,SP036,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_3239,s_3239,"Alemania, Portugal o Bélgica no es Europa 👀 URL",0,s_3238,s_3238,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3240,s_3240,"Entre tanto ruido mediático por otros temas, ha pasado casi desapercibido un asunto del que ya alertábamos la semana pasada. Hoy se ha aprobado, con la aprobación de España y otros 150 países, el Pacto migratorio de Naciones Unidas. Es grave. Hilo va URL",0,0,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3241,s_3241,"El llamado Pacto Global por la Migración tiene por objeto legitimar la inmigración ilegal en Occidente. Así de sencillo. La idea es promover la inmigración masiva desde países del Tercer Mundo hacia países como España, porque tenemos una economía comparativamente más fuerte.",0,s_3240,s_3240,SP036,1,1,0,1,0.7311,0,0,0,0,0.0474
stereohoax,s_3242,s_3242,"Pero la cosa va más allá. La inmigración de toda la vida ahora se llama migración, quizá para evocar el bello paso de las aves de una latitud a otra (pero olvidando que las aves siempre regresan a su lugar de origen). Pues bien, la migración pasa a ser un DERECHO HUMANO. Ojo",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3243,s_3243,"Y no sólo eso. Que no se te ocurra criticar este Pacto, porque la crítica a la inmigración se convertirá en un delito, y los medios de comunicación que den cabida a esta crítica podrán ser cerrados. Que no te crees que se pueda coartar la libertad de expresión así como así?",0,0,s_3243,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3244,s_3244,"El Objetivo 18 exige realizar inversiones y exenciones económicas para fomentar el emprendimiento de los inmigrantes, discriminando abiertamente a los emprendedores del país de origen que llevan años contribuyendo y sufriendo la presión fiscal de países como el nuestro.",0,0,s_3244,SP036,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_3245,s_3245,"Objetivo 15: Los países firmantes deben dar acceso ilimitado a los inmigrantes a la Sanidad, sin importar su estado legal en el país de llegada. Es decir, se encuentren o no en situación de ilegalidad, podrán tener acceso ilimitado a todos los servicios básicos de nuestro país.",0,s_3244,s_3244,SP036,1,0,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_3246,s_3246,"En definitiva, se trata de un acuerdo diseñado para un desembarco masivo y descontrolado de inmigración que ya no podremos llamar ilegal. Esto supondrá una grave desestabilización para nuestra civilización, por la que tanto hemos luchado durante siglos.",0,s_3245,s_3244,SP036,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_3247,s_3247,"😳🙁🤔y por ver la parte positiva... qué puede hacer España? No es vinculante, cierto? Si Vox gobernara se podría ""desfirmar"" ese acuerdo?",0,s_3245,s_3244,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3248,s_3248,"Es un ataque frontal a nuestra forma de vida, a nuestra convivencia, a nuestros recursos, y que puede dispara un efecto llamada que genere una gran avalancha de inmigrantes en el futuro próximo. Un pacto absurdo para un país con la posición geoestratégica que tiene España.",0,s_3246,s_3244,SP036,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_3249,s_3249,"¿Ha dicho algo #SánchezDimisión sobre Sáhara Occidental?
Y si un grupo importante de españoles emigra a Tánger, el rey de Marruecos les dará estado del bienestar?",0,s_3246,s_3244,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3250,s_3250,O paramos estos desvaríos o podemos dar por muerto nuestra sociedad del bienestar.,0,s_3246,s_3244,SP036,1,0,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3251,s_3251,Qué barbaridad. La ideología de genero era una fase más de este proceso mundial. El objetivo es acabar con nuestra civilization y nuestros valores. VOX será el pequeño pastor David que lucho contra Goliath.... Y LE VENCIO.,0,s_3246,s_3244,SP036,1,0,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3252,s_3252,"No digo que los que roban sean todos extranjeros pero si no acabamos con los que ya tenemos y le sumas los que vienen pues telita, y no todos los que vienen son mala gente por eso digo regular no prohibir que los comufanaticos se lían con los conceptos",0,0,s_3252,SP036,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_3253,s_3253,"La ignorancia del ""vienen a por nosotros"" !Como se nota que tienes algo que llevarte a la boca! Porque si tuvieras hambre sabrías lo que es la desesperación

Pero aquí nos tienes a los españoles que vinimos al Reino Unido y ahora con Brexit ""venimos a robarles el trabajo""
😡",0,s_3246,s_3244,SP036,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_3254,s_3254,"Super fuerte. Pueden quebrarnos en cualquier momento. De hecho estamos quebrados de facto:
URL",0,s_3241,s_3240,SP036,1,0,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3255,s_3255,Está es peor que los nazis. El fin de Europa libre. Y posiblemente de casi todo el planeta. Viene un gobierno mundial! Imagino utilizarán el terror con los inmigrantes para someterles y hacer lo que les de la gana.,0,s_3241,s_3240,SP036,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3256,s_3256,"Es debilitar y destruir la cultura occidental ( familia, nacionalidad, valores, identidad).",0,s_3241,s_3240,SP036,1,1,1,1,0.9526,1,0,0,0,0.2689
stereohoax,s_3257,s_3257,"Ir a otro país a trabajar, pero respetando donde voy. No se está contra la inmigración, es está contra la invasión de ilegales que estamos sufriendo.",0,0,s_3257,SP036,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_3258,s_3258,"Perdona, pero en la noticia no veo nada de legitimar la inmigración ilegal, hay más información?",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3259,s_3259,"No solo roban y algunos violan. Curiosamente las féminazis no protestan cuando es un inmigrante. Después los comerciantes aguantan a los manteros , competencia desleal. Y los ayuntamientos defendiendo a los ilegales. Ahora tu, no pagues a hacienda!!",0,s_3252,s_3252,SP036,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_3260,s_3260,Que lo entienda: quieres manifestarte en contra de otras personas?,0,0,s_3260,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3261,s_3261,"La economía la sustentan las gentes, veremos todos esos inmigrantes que aportan... mientras nuestros jóvenes más preparados se fugan de este caos llamado España. The winter is coming.",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3262,s_3262,"""MIGRACIÓN SEGURA, REGULAR Y ORDENADA"" qué manera de manipular el titular",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3263,s_3263,Que se trata aquí de ver quien miente más? Yo me he leído el texto y el preámbulo y no dice nada de eso que usted cuenta!,0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3264,s_3264,"No la hay porque es mentira. El tratado va de invertir en los países de origen para evitar la inmigración ilegal, perseguir a las mafias y proteger a los inmigrantes de aquí para que no se violen sus derechos.",0,s_3258,s_3240,SP036,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_3265,s_3265,¿ Para qué sirven estas reuniones si las decisiones que toman no son vinculantes para los Países ?. Gastar el dinero de los demás en hacer un poco de turismo y plasmarlo en una foto. ¡ Que hipoicresía !.,0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3266,s_3266,"El pacto habla, precisamente, de evitar la inmigración ilegal, luchar contra las mafias, asegurar que no se vulneren los derechos de los que están aquí.
Lo que se intenta prevenir no es que se critique el Pacto (que se está haciendo) si no evitar el racismo (lo cual está bien)",0,0,s_3266,SP036,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_3267,s_3267,"Me descojono de los q os autodenominais ""liberales"" pero os ponéis histéricos con las fronteras estatales...",0,s_3243,s_3243,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3268,s_3268,"Sólo he retuiteado por lo que toca a la libertad de expresión.  El único límite a la inmigración (legal e ilegal) que creo legítimo es quitar incentivos. Véase:
 Liberal es abrir las fronteras  URL",0,s_3267,s_3243,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3269,s_3269,"Y cabe añadir que cualquier restricción a la libertad de movimiento acaba afectando a todos los ciudadanos, no sólo a los immigrantes. Si el Estado puede exigirle a los inmigrantes enseñar los papeles... obviamente esto obliga a todos a llevarlos.",0,s_3268,s_3243,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3270,s_3270,"Alguien en Europa ha decidido que la mejor manera de competir contra la economía china es importando mano de obra barata, aún a costa de sacrificar el estado de bienestar de la clase trabajadora. Sorprendentemente la izquierda aplaude está iniciativa de las grandes empresas.",0,s_3241,s_3240,SP036,0,1,0,0,0.2689,0,0,0,0,0.0474
stereohoax,s_3271,s_3271,"&gt; @user
España no es “el único país europeo que firmará el pacto para la inmigración”.
Alemania, Portugal, Bélgica y Grecia, entre otros, tb lo firman.
El pacto tampoco dice q “se vaya a mantener a todos los inmigrantes ilegales q entren al país”. URL",0,s_3243,s_3243,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3272,s_3272,"Pues nada, ahora por no estar atentos y revelarnos como han hecho otros países, a jorobarnos, ahora entrarán todos por donde quieran y como quieran y boca cerrada, menos mal que de momento no vivo en España, porque este tema no lo soporto",0,s_3241,s_3240,SP036,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_3273,s_3273,"No sea usted demagogo. Se trata de combatir el tráfico ilegal de personas y la inmigración ilegal, la que las mafias manejan. Y no poder  denunciar no sólo eso, sino también perder la soberanía nacional de cada país.",0,s_3260,s_3260,SP036,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_3274,s_3274,"ya. Y de paso , que no pueda entrar aquel que no te guste.",0,s_3273,s_3260,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3275,s_3275,"La misión debe ser eliminar la causa que origina la migración. El problema migratorio debe resolverse en el país que lo origina, la migración siempre es debida a malas políticas y al desamparo gubernamental.
""Cuando un pueblo emigra, los gobernantes sobran""- José Martí",0,s_3241,s_3240,SP036,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3276,s_3276,"No debe justificarse la emigración, debe solucionarse la causa que la origina, que son las malas políticas, el desamparo gubernamental, los malos gobiernos y los regímenes totalitarios y comunistas.
Hagamos eco y exijamos a la ONU esa solución y no un Pacto Migratorio!!",0,s_3241,s_3240,SP036,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3277,s_3277,"Para que no se violen? Pero si tienen más derechos que nosotros. Esos si, los deberes de los han dejado al otro lado de la frontera",0,s_3264,s_3240,SP036,1,1,1,1,0.9526,1,0,0,0,0.2689
stereohoax,s_3278,s_3278,"Con razón se han negado a firmar muchas naciones.
Aquí ni un mal debate.
Es un gol por toda la escuadra.",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3279,s_3279,"Ese pacto es una verdadera vergüenza.  No al pacto, no queremos inmigrantes ilegales. Que se los coman ellos.",0,s_3240,s_3240,SP036,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_3280,s_3280,Esto es simplemente mentira. Precisamente en el acuerdo se habla de como controlar la inmigración ilegal,0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3281,s_3281,"Que esto ya lo tenemos. Y menos mal. Es de sentido común. O es que prefieres que haya gente enferma sin atenderla? Aunque sea por egoísmo para que no te contagien, se debe proporcionar atención sanitaria. De todas formas los inmigrantes suelen ser jóvenes y sin enfermedades",0,s_3245,s_3244,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3282,s_3282,"Esto de ser tan catastrófista de donde viene? Pero si la gente se está yendo de España! Que no se quedan ni los españoles. Que no hay trabajo! Que los corruptos son un problema real, no la inmigración que ha disminuído con los años y ha aumentado la emigración",0,s_3246,s_3244,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3283,s_3283,"Ha ha ha.  La UE va de cabeza a la ruina. Y quiere culpar a los habitantes de sus colonias, a las que les dio un micrófono en la ONU.
Ojalá que la próxima batalla no la resuelvan con las duchas de Ziklon B nueva fórmula limpieza total.",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3284,s_3284,"Esto, además de asqueroso, es simplemente mentira.",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3285,s_3285,"Una cosa es lo que tú crees y otra los hechos. Tan sólo investiga un poquito lo que pasa en Suecia, ""la capital de las violaciones"" desde que se empezaron a aceptar inmigrantes ilegales.

Y yo no condeno a inocentes, condeno a ILEGALES y a criminales. +",0,0,s_3285,SP036,1,1,1,1,0.9526,0,0,0,0,0.0474
stereohoax,s_3286,s_3286,"Empezaron con disimulo.
Ahora ya la promueven abiertamente, con descaro y vileza.",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3287,s_3287,¿No sería más inteligente llevar nuestro modelo económico a esos países y así no tendrían que inmigrará?,0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3288,s_3288,A cambio de qué ? De ser presidentes ?,0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3289,s_3289,"Nuestro presi no tiene ""narices"" para luchar por España! Y si le aseguran el colchón ?",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3290,s_3290,"Más fuerte? Más fuerte que quien, que Uganda? Esto no se sostiene....cada vez los argumentos son más peregrinos, más inconsistentes. Qué pena de España en manos de estos elementos!!😩",0,s_3241,s_3240,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3291,s_3291,"Pedro Sánchez y otro montón de progres han firmado en Marrakech cargarse nuestra soberanía, nuestras fronteras y nuestra prosperidad. Y amordazar a los ciudadanos occidentales y medios de comunicación que critiquen la inmigración ilegal que  ellos han convertido en derecho humano URL",0,0,s_3291,SP036,0,1,1,1,0.7311,0,0,0,0,0.0474
stereohoax,s_3292,s_3292,Y qué vamos a hacer?,0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3293,s_3293,"POR ESO OS NECESITAMOS YA EN EL CONGRESO, NECESITAMOS QUE SALVÉIS A ESPAÑA DE LOS INVASORES Y SUS ENEMIGOS.",0,s_3291,s_3291,SP036,1,1,1,1,0.9526,0,1,0,0,0.2689
stereohoax,s_3294,s_3294,De lo más triste... a ver si ahora nos dejan migrar a la Moncloa con @user,0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3295,s_3295,"URL

En 2013, la emigración española a Alemania se disparó al nivel de hace 40 años

Recordar en 'épocas pasadas' a los españoles que  eran también ilegales

¿Y quién contrata al ilegal?  De eso nunca se habla",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3296,s_3296,"Más temprano que tarde nos libraremos de la marioneta traidora y de todas las garrapatas que mueven sus hilos. A la mierda sus putas leyes inconstitucionales, tratados globales y ratas secesionistas. Ánimo a todos",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3297,s_3297,"Una pregunta,  ¿esta firma es irreversible?",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3298,s_3298,"Abrid la caja de Pandora como hicieron en el Brexit (por mucho que nieguen que no era el miedo al inmigrante),y ahora ver el resultado. 3 millones de europeos (legales) con un futuro incierto. La misma verborrea que se usa ahora en España, recitada en inglés para el Brexit",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3299,s_3299,Y después los fascistas somos nosotros... 👏👏👏👏,0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3300,s_3300,"Pedro tiene los dias contados, pronto os tocará a vosotros.
Esperemos q podáis solucionar todo este desastre.",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3301,s_3301,El PLAN KALERGI avanza imparable.,0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3302,s_3302,No es un acuerdo vinculante tranquilos,0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3303,s_3303,"me gustaría ver la implementación, siempre hay cláusula de salida. Me recuerda una frase de Lenin: “No importa lo que los hombres digan o hacen, sino hacia donde conducen sus acciones”. Estamos presenciando el fin de una época, en lo político y económico.",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3304,s_3304,Si estás en contra de regular la inmigración ilegal puedes poner aquí tus datos postales y nº de habitaciones que quieres dedicar a la acogida en tu casa. Eres libre de hacerlo 👍 Hala demagogo,0,0,s_3304,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3305,s_3305,No se le podría inhabilitar por estar de atar? Tendría validez la firma de una persona que no está en su sano juicio ?,0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3306,s_3306,"🇭🇺 Hungría
🇦🇹 Austria
🇵🇱 Polonia
🇨🇿 R Checa
🇭🇷 Croacia
🇧🇬 Bulgaria
🇸🇮 Eslovenia
🇸🇰 Eslovaquia
🇦🇺 Australia
🇺🇸 EE.UU
🇩🇴 R Dominicana
🇧🇪 Bélgica
🇮🇹 Italia
🇰🇷 Corea
🇩🇰 Dinamarca
🇯🇵 Japón
🇪🇪 Estonia
🇷🇺 Rusia
🇨🇳 China
🇨🇱 Chile

Dijieron NO al pacto d migración de la ONU👏🏼👏🏼👏🏼",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3307,s_3307,"No existe nada más terrible para un país, que tener un presidente de gobierno si que haya sido votado por los ciudadanos, sin capacidad y para colmo un inconsciente total.",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3308,s_3308,No podemos permitir más atropellos de estos progres. Se podrá revertir esta situación?,0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3309,s_3309,"Tweet acertadísimo del presidente Chileno, igualito que el mingafria de presidente que tenemos aquí. Qué ganas de que Abascal sea presidente!!! URL",0,s_3291,s_3291,SP036,1,0,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3310,s_3310,Elecciones ya para retomar el control de nuestro  país  y de nuestras fronteras!,0,s_3291,s_3291,SP036,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3311,s_3311,"Solidaridad, con el dinero de los demás",0,s_3304,s_3304,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3312,s_3312,"Pero gilipollas, deje de hablar de progres! Ésto no es una cuestión de progres ni de retrogrados! Ésto es una cuestión de la supervivencia del modelo occidental! Y tú no estás trabajando para ella! Pero claro, España nunca ha sido un modelo del sistema occidental!",0,s_3291,s_3291,SP036,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3313,s_3313,"Esto es mas grave de lo que nos pensamos,la vida tal como la conocemos se ha acabado,10-12-2018,un dia fatídico",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3314,s_3314,"Brasil acaba de rechazar este ""Pacto Migratorio Progre"" al igual que Chile",0,s_3291,s_3291,SP036,0,0,0,0,0.0474,0,0,0,0,0.0474
stereohoax,s_3315,s_3315,Joder... Ahora todo áfrica aquí?? Que asco,0,s_3291,s_3291,SP036,1,1,1,1,0.9526,1,1,0,1,0.7311
stereohoax,s_3316,s_3316,Ese pacto migratorio es un atentado para la seguridad nacional!!! Sanchez es un pesimo presidente,0,s_3291,s_3291,SP036,0,1,1,1,0.7311,0,1,0,0,0.2689
stereohoax,s_3317,s_3317,Occidente está en peligro y los progues o no se dan cuenta o no les importa,0,s_3291,s_3291,SP036,0,1,1,1,0.7311,0,1,0,0,0.2689
