comment_id,bt_text,bt_parent_text,bt_root_text,bt_hoax
s_3665,Es el artículo 13 de la Declaración Universal de Derechos Humanos.,"Pedro Sánchez y otra pila de progreso han firmado en Marrakech para cargar nuestra soberanía, nuestras fronteras y nuestra prosperidad. Y amordazar a los ciudadanos y medios occidentales que critican la inmigración ilegal que se han convertido en URL de derechos humanos","Pedro Sánchez y otra pila de progreso han firmado en Marrakech para cargar nuestra soberanía, nuestras fronteras y nuestra prosperidad. Y amordazar a los ciudadanos y medios occidentales que critican la inmigración ilegal que se han convertido en URL de derechos humanos","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3666,"Sr. Abascal, le recuerdo que esta Navidad, cuando ponga las figuras del pesebre, usted será venerado por inmigrantes perseguidos por un rey genocida, si no sabe de lo que estoy hablando, la Biblia le dejará claro.","Pedro Sánchez y otra pila de progreso han firmado en Marrakech para cargar nuestra soberanía, nuestras fronteras y nuestra prosperidad. Y amordazar a los ciudadanos y medios occidentales que critican la inmigración ilegal que se han convertido en URL de derechos humanos","Pedro Sánchez y otra pila de progreso han firmado en Marrakech para cargar nuestra soberanía, nuestras fronteras y nuestra prosperidad. Y amordazar a los ciudadanos y medios occidentales que critican la inmigración ilegal que se han convertido en URL de derechos humanos","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3667,"Pero no se habla de la ley de pesca, en la que la flota pesquera española va a pescar en calabacines marroquíes. Por supuesto con su pequeño arma salvada, y su macarra berborrea tiene suficiente.","Pedro Sánchez y otra pila de progreso han firmado en Marrakech para cargar nuestra soberanía, nuestras fronteras y nuestra prosperidad. Y amordazar a los ciudadanos y medios occidentales que critican la inmigración ilegal que se han convertido en URL de derechos humanos","Pedro Sánchez y otra pila de progreso han firmado en Marrakech para cargar nuestra soberanía, nuestras fronteras y nuestra prosperidad. Y amordazar a los ciudadanos y medios occidentales que critican la inmigración ilegal que se han convertido en URL de derechos humanos","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3668,"España es el ÚNICO PAÍS EUROPEO que firmará el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales",,"España es el ÚNICO PAÍS EUROPEO que firmará el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3669,"NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.",,"NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3670,Aquí puede consultar el documento: URL,"NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3671,La de peñufa voxera que he visto muy indignada con este,"NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3672,"Es una cuestión de lógica, ¿cómo va a ser un pacto, si un solo país lo firma?","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3673,"Pero el pacto no es vinculante, así que fum fum fum","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3674,Es otro traidor.,"NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3675,"Si es firmado por un gobierno, sin permiso del parlamento, no tiene más validez, cuando otro llega se va o no lo cumple. No confío en nadie, nadie y visto lo que Sánchez tiene cero credibilidad, no está en absoluto preparado para ocupar el puesto de Pte. No quiero invadir mi URL país","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3676,Van a enviarlo de vuelta a España como lo hizo Francia.,"NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","NO. España no es “el único país europeo que firma el pacto de inmigración”. Alemania, Portugal, Bélgica y Grecia, entre otros, también lo firman. Tampoco el pacto dice que “se mantendrán todos los inmigrantes ilegales que entren al país”.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3677,"España es el ÚNICO PAÍS EUROPEO que firmará el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren",,"España es el ÚNICO PAÍS EUROPEO que firmará el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3678,"España es el ÚNICO PAÍS EUROPEO en firmar el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que ingresen al país.",,"España es el ÚNICO PAÍS EUROPEO en firmar el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que ingresen al país.","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3679,"España es el ÚNICO PAÍS EUROPEO en firmar el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren",,"España es el ÚNICO PAÍS EUROPEO en firmar el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará el 11 de diciembre de 2018 en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren","España es el único país europeo que firma el Pacto por la Inmigración. En España casi no se menciona el Pacto por la Inmigración que España firmará mañana en Marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país."
s_3680,"No, no hay evidencia de que este cartel sobre ""endurecimiento del control de la inmigración ilegal"" en España a partir del 21 de enero de 2020 sea una declaración oficial del Ministerio del Interior URL vía @user",,"No, no hay evidencia de que este cartel sobre ""endurecimiento del control de la inmigración ilegal"" en España a partir del 21 de enero de 2020 sea una declaración oficial del Ministerio del Interior URL vía @user","El Ministerio del Interior, en colaboración con el Ministerio de Política Territorial, refuerza el control de la inmigración ilegal a España y adopta nuevas medidas para la estancia ilegal en el país"
s_3681,"No, no hay evidencia de que este cartel sobre ""endurecimiento del control de la inmigración ilegal"" en España a partir del 21 de enero de 2020 sea una declaración oficial del Ministerio del Interior. URL",,"No, no hay evidencia de que este cartel sobre ""endurecimiento del control de la inmigración ilegal"" en España a partir del 21 de enero de 2020 sea una declaración oficial del Ministerio del Interior. URL","El Ministerio del Interior, en colaboración con el Ministerio de Política Territorial, refuerza el control de la inmigración ilegal a España y adopta nuevas medidas para la estancia ilegal en el país"
s_3682,"Este supuesto endurecimiento carece del más mínimo rigor legal, en parte: - La policía no puede ir a una casa a pedir documentación sin una orden judicial o flagrante delito, esto es una irregularidad administrativa.","No, no hay evidencia de que este cartel sobre ""endurecimiento del control de la inmigración ilegal"" en España a partir del 21 de enero de 2020 sea una declaración oficial del Ministerio del Interior. URL","No, no hay evidencia de que este cartel sobre ""endurecimiento del control de la inmigración ilegal"" en España a partir del 21 de enero de 2020 sea una declaración oficial del Ministerio del Interior. URL","El Ministerio del Interior, en colaboración con el Ministerio de Política Territorial, refuerza el control de la inmigración ilegal a España y adopta nuevas medidas para la estancia ilegal en el país"
s_3683,"""Le preguntaron por su nacionalidad, y cuando le dijeron que era español me respondieron que lo sentían, que la Cruz Roja de Algeciras no ofreció ese servicio a los españoles, sólo a los inmigrantes y que trató de encontrar otro lugar donde pudiera hacerlo"".",,"""Le preguntaron por su nacionalidad, y cuando le dijeron que era español me respondieron que lo sentían, que la Cruz Roja de Algeciras no ofreció ese servicio a los españoles, sólo a los inmigrantes y que trató de encontrar otro lugar donde pudiera hacerlo"".",La Cruz Roja sólo sirve a los inmigrantes en Algeciras
s_3684,"Nuevamente circula un texto que asegura que en Algeciras, la Cruz Roja se negó a ayudar a un ciudadano por ser español.",,"Nuevamente circula un texto que asegura que en Algeciras, la Cruz Roja se negó a ayudar a un ciudadano por ser español.",La Cruz Roja sólo sirve a los inmigrantes en Algeciras
s_3685,Conozco el caso de los inmigrantes que no querían que los cuidaran donde había una cruz roja.,"Nuevamente circula un texto que asegura que en Algeciras, la Cruz Roja se negó a ayudar a un ciudadano por ser español.","Nuevamente circula un texto que asegura que en Algeciras, la Cruz Roja se negó a ayudar a un ciudadano por ser español.",La Cruz Roja sólo sirve a los inmigrantes en Algeciras
s_3686,"El alcalde de Pamplona, Enrique Maya, dijo el martes que ""casi todas las personas que cometen delitos no nacen aquí"" URL",,"El alcalde de Pamplona, Enrique Maya, dijo el martes que ""casi todas las personas que cometen delitos no nacen aquí"" URL","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3687,"Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.",,"Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3688,"Sin entrar en el fondo de la cuestión, una aritmética: Que sean españoles no les impide nacer fuera. Para muchos países de origen migratorio el período de residencia para obtener la nacionalidad española es de 2 años.",,"Sin entrar en el fondo de la cuestión, una aritmética: Que sean españoles no les impide nacer fuera. Para muchos países de origen migratorio el período de residencia para obtener la nacionalidad española es de 2 años.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3689,"No es correcto porque muchos delitos cometidos por extranjeros son cometidos por turistas, que dan por sentado las cosas sin analizar los datos.","Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3690,Ella piensa que la mayoría de la población exterior es joven. Añádase a ella que son mayoría masculina. Añádase a ella la condición socioeconómica. Tenga en cuenta lo menos que sería en el lumpen mediante la eliminación de tanta familia de aquí de vez en cuando que vive de alquileres y el trabajo de otras personas...,"Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3691,"No se trata de menas, extranjeros o navarros de pura cepa, sino del nefasto papel desempeñado por el Gobierno de Navarra en todo esto.",Ella piensa que la mayoría de la población exterior es joven. Añádase a ella que son mayoría masculina. Añádase a ella la condición socioeconómica. Tenga en cuenta lo menos que sería en el lumpen mediante la eliminación de tanta familia de aquí de vez en cuando que vive de alquileres y el trabajo de otras personas...,"Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3692,"Explíqueme la gestión nefasta del Gobierno Foral navarro, que no tiene poderes de Guardia Civil, Policía Nacional, Justicia, Fronteras... Es una puta mentira, que seguirá siendo verdad mientras el Diario quiera.","No se trata de menas, extranjeros o navarros de pura cepa, sino del nefasto papel desempeñado por el Gobierno de Navarra en todo esto.","Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3693,¿Tienes algo que confesar que los esmaltes de uñas no saben?,"El alcalde de Pamplona, Enrique Maya, dijo el martes que ""casi todas las personas que cometen delitos no nacen aquí"" URL","El alcalde de Pamplona, Enrique Maya, dijo el martes que ""casi todas las personas que cometen delitos no nacen aquí"" URL","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3694,"El período para obtener la nacionalidad española es de 10 años de residencia ""legal"": Excepciones: -1 año. Matrimonio con el español -2 años. Extranjeros de Estados vinculados a España (por ejemplo, Iberoamericano) -5 años.","Sin entrar en el fondo de la cuestión, una aritmética: Que sean españoles no les impide nacer fuera. Para muchos países de origen migratorio el período de residencia para obtener la nacionalidad española es de 2 años.","Sin entrar en el fondo de la cuestión, una aritmética: Que sean españoles no les impide nacer fuera. Para muchos países de origen migratorio el período de residencia para obtener la nacionalidad española es de 2 años.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3695,"En 2020 el índice de población extranjera en Navarra era del 16,12%. Añádase que como Navarra nace en Pamplona como los españoles que han estado aquí durante muchos años, ya sea en Badajoz o Senegal.","Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3696,Agregando que los delitos no son cometidos solamente por residentes de Navarra. Si no por españoles y extranjeros residentes en otras Comunidades Autónomas o Estados.,"Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","Con esto tenemos que sólo el 15% de los habitantes de Navarra cometen el 27% de los delitos, a lo que hay que añadir que hay muchos migrantes que tienen nacionalidad española, por lo que el alcalde no se extravía.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3697,#RightyExtranjería en hermandad con el 8M URL URL URL URL #8M #DiaInternationaldeMujeres #25N #25Nov #25N2022 #DiaContralaViolenciadeGenero #TrataDePersonas #TratadeMujeres #NiUnaLesnos URL,,#RightyExtranjería en hermandad con el 8M URL URL URL URL #8M #DiaInternationaldeMujeres #25N #25Nov #25N2022 #DiaContralaViolenciadeGenero #TrataDePersonas #TratadeMujeres #NiUnaLesnos URL,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3698,"Las mujeres extranjeras tienen 6 veces más probabilidades de ser asesinadas por esta razón que las españolas, según el estudio Mujeres migrantes víctimas de violencia de género en España, la Red de Mujeres Latinoamericanas y Caribeñas y AIETI #8M2022 URL",,"Las mujeres extranjeras tienen 6 veces más probabilidades de ser asesinadas por esta razón que las españolas, según el estudio Mujeres migrantes víctimas de violencia de género en España, la Red de Mujeres Latinoamericanas y Caribeñas y AIETI #8M2022 URL","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3699,"Más que nada porque cuando hay desigualdad hay desigualdad en todos los sentidos. En todas las luchas por la igualdad social siempre ha habido voces más altas diciendo ""no, este no es el tiempo"" y así sucedió con el salario mínimo, con las horas de trabajo, los derechos",,"Más que nada porque cuando hay desigualdad hay desigualdad en todos los sentidos. En todas las luchas por la igualdad social siempre ha habido voces más altas diciendo ""no, este no es el tiempo"" y así sucedió con el salario mínimo, con las horas de trabajo, los derechos","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3700,"La precariedad del trabajo, el abandono de las víctimas de la violencia de género, la falta de educación en este tema y muchos otros problemas. No mires a las mujeres que tienes a tu alrededor, sino a las de barrios humildes, las del campo, las extranjeras...","Más que nada porque cuando hay desigualdad hay desigualdad en todos los sentidos. En todas las luchas por la igualdad social siempre ha habido voces más altas diciendo ""no, este no es el tiempo"" y así sucedió con el salario mínimo, con las horas de trabajo, los derechos","Más que nada porque cuando hay desigualdad hay desigualdad en todos los sentidos. En todas las luchas por la igualdad social siempre ha habido voces más altas diciendo ""no, este no es el tiempo"" y así sucedió con el salario mínimo, con las horas de trabajo, los derechos","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3701,"Que si tenemos que luchar contra todo eso pero es que con ese presupuesto parece que estamos financiando el feminismo de todo el mundo, en el plano económico no podemos permitírnoslo ni ahora, ni en el pasado, ni en el futuro.","La precariedad del trabajo, el abandono de las víctimas de la violencia de género, la falta de educación en este tema y muchos otros problemas. No mires a las mujeres que tienes a tu alrededor, sino a las de barrios humildes, las del campo, las extranjeras...","Más que nada porque cuando hay desigualdad hay desigualdad en todos los sentidos. En todas las luchas por la igualdad social siempre ha habido voces más altas diciendo ""no, este no es el tiempo"" y así sucedió con el salario mínimo, con las horas de trabajo, los derechos","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3702,"Un total de 2.589 mujeres fueron víctimas de violencia de género en Extremadura en 2021, un 16,3% más que el año anterior, de las cuales 2.229 eran españolas y 360 extranjeras, según datos de @user #EfeExtremadura",,"Un total de 2.589 mujeres fueron víctimas de violencia de género en Extremadura en 2021, un 16,3% más que el año anterior, de las cuales 2.229 eran españolas y 360 extranjeras, según datos de @user #EfeExtremadura","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3703,¿Sabes que en España existe una residencia para mujeres víctimas de violencia de género? En este artículo explicamos los requisitos y el procedimiento para solicitarla: URL #tolentinolawyers #extranjeria #immigration #spaña URL,,¿Sabes que en España existe una residencia para mujeres víctimas de violencia de género? En este artículo explicamos los requisitos y el procedimiento para solicitarla: URL #tolentinolawyers #extranjeria #immigration #spaña URL,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3704,"Con motivo de los movimientos migratorios de mujeres hacia nuestro territorio y la afluencia de personas desplazadas de Ucrania, @user está organizando una mesa redonda el 21 de abril: “Los derechos de las mujeres extranjeras víctimas de la violencia de género”. URL",,"Con motivo de los movimientos migratorios de mujeres hacia nuestro territorio y la afluencia de personas desplazadas de Ucrania, @user está organizando una mesa redonda el 21 de abril: “Los derechos de las mujeres extranjeras víctimas de la violencia de género”. URL","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3705,Las mujeres españolas que viven en el extranjero y son víctimas de violencia de género pueden tener asistencia consular. Si sufres violencia de género contacta a @user en Lima o a la Embajada de España en Perú. URL,,Las mujeres españolas que viven en el extranjero y son víctimas de violencia de género pueden tener asistencia consular. Si sufres violencia de género contacta a @user en Lima o a la Embajada de España en Perú. URL,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3706,"Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.",,"Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3707,"¿Se llama ""oseometría"" evidencia invasiva? ¿Insertan objetos en sus agujeros? Ve y pasta con tu victimismo inventado...","Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3708,¿Te han desnudado en un país extranjero al que te han arrojado de niña y has visto tus genitales? ¿Es normal que una joven mire el pelo del pubis para determinar su edad?,"¿Se llama ""oseometría"" evidencia invasiva? ¿Insertan objetos en sus agujeros? Ve y pasta con tu victimismo inventado...","Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3709,Tal vez sus padres no deberían hacerle eso a sus hijos.,¿Te han desnudado en un país extranjero al que te han arrojado de niña y has visto tus genitales? ¿Es normal que una joven mire el pelo del pubis para determinar su edad?,"Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3710,Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,,Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3711,"Una menor que ha sido expulsada a un país extranjero no es un criminal, para empezar. Además, no tiene conocimiento de ninguna irregularidad. Y ""espatarral"" para averiguar su edad es una violación de los Derechos del Niño a nivel internacional (ONU).",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3712,"Un menor ha sido expulsado a un país extranjero, ¿y cómo son expulsados? ¿Y quién es el responsable del lanzamiento?","Una menor que ha sido expulsada a un país extranjero no es un criminal, para empezar. Además, no tiene conocimiento de ninguna irregularidad. Y ""espatarral"" para averiguar su edad es una violación de los Derechos del Niño a nivel internacional (ONU).",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3713,"¿Está diciendo que un menor tiene que pagar por lo que sus padres desesperados, mafias inmigrantes o el rey/jefe de estado de su país de origen han hecho? ¿Está usted leyendo usted mismo?","Un menor ha sido expulsado a un país extranjero, ¿y cómo son expulsados? ¿Y quién es el responsable del lanzamiento?",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3714,"Eres un maldito racista, puedes argumentar que un examen médico no es un asalto sin tener que enfatizar que el examinador es irregular o regular, porque es irregular para tu conexión neural.",,"Eres un maldito racista, puedes argumentar que un examen médico no es un asalto sin tener que enfatizar que el examinador es irregular o regular, porque es irregular para tu conexión neural.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
