source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,english_translation
stereohoax,s_2838,s_2838,"Si a vosotros os quitarán del sueldo el 31% como a mi, las retenciones de los asalariados serían menores y la recaudación pública para poder hacer inversiones x ej en sanidad y educación PÚBLICA mayor",0,s_2174,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"If you have been put out of pay at 31% as with me, the retention of the employees will be minor and public collection will be necessary to make an x ej investment in public health and higher public education"
stereohoax,s_2839,s_2839,"Como otros muchos trabajadores aporto demasiado de mi sueldo.

Nadie ha criticado el gasto de los sectores más fundamentales, simplemente añades mierda por falta de argumentos y de alguna conexión neurológica de tu miserable cerebro.

Tiene guasa lo del libro, bravo 👏",0,s_2517,s_2517,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Like many other workers, I care about my salary.

No one's been criticizing spending the most fundamental sectors, simply add shit for lack of arguments and some neurological connection to your bad brain.

He's got some good stuff about his book."
stereohoax,s_2840,s_2840,"Rajoi era un corrupto como la mitad de su partido que tiene cojones el tema de defenderle cuando no sabia ni hablar.

Por otro lado ya es casualidad que la reforma laboral tan genial y que tanto te gusta no ha funcionado hasta que ha llegado un gobierno social democrata",0,s_2747,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Rejoi was a corrupt man as half his party with his balls about defending him while he didn't even know how to talk.

On the other hand, it's a coincidence that labor reform so great and that you have so much to say has been bad till a democratic social government has come."
stereohoax,s_2841,s_2841,"Madre mía, menuda escoria humana.",0,s_2730,s_2730,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,That's some human scum.
stereohoax,s_2842,s_2842,Con un gobierno de derechas no hubieran existido los ERTE y posiblemente tendríamos tranquilamente 2 millones más de parados. Las empresas no podrían haber soportado pagar a sus trabajadores sin tener ingresos.,0,s_1790,s_1771,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,With a right-wing government there would have been no ERTE and perhaps we would have had more and more unemployed. Companies could have been unable to afford their workers without income.
stereohoax,s_2843,s_2843,"Pues curiosamente si, con 24 años y hasta los 26. Sigue abierta y la lleva mi hermano 15 años después.

Y la subida la tenemos que aplicar en las demas categorías.

Besis",0,s_2739,s_2739,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's curious how, at 24 and up to 26. It's still open and my brother's been with her 15 years later.

And we have to apply that up to other categories.

Bees"
stereohoax,s_2844,s_2844,"Supongo que sabes que reformas quieren hacer para estar tan seguro que va a ser bueno.
Por favor dilos que aún no han dicho nada... Puede que tú sí lo sepas incluso antes que los ministros...",0,s_2639,s_2621,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"I guess you know what reforms they have to do to be so sure that's gonna be good.
Please say they haven't said anything yet... Maybe you do even before ministers..."
stereohoax,s_2845,s_2845,Es lo que más inteligente que has podido decir y te has sentido hasta realizado no ? 🤣,0,0,s_2845,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's what the smartest thing you have been able to say and have been felt till you have been realized, isn't it?"
stereohoax,s_2846,s_2846,"Que hablas de ultra yo no soy ultra de nada ojo eh!!yo digo lo que veo y si dice que hay menos parado, por que quieren derogar la reforma laboral se contradicen ellos solos
Yo me levanto todos los días a currar y ganar mi sueldo lo que quiero es que gobiernen bien.",0,0,s_2846,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That you're talking about ultra I'm not ultra of anything eye eh!! I say what I see and if you say that there's less stop, because they want to suspend labor reform they contradict themselves
I get up and get my pay every day and I'll have them run well."
stereohoax,s_2847,s_2847,"En el programa del gobierno? En el mismo donde no pone nada del peaje de las autopistas?
Yo no voto, me dan vergüenza estos políticos, valoró mi voto y a quien se lo doy.
Lo que pasa es que si voto izquierdas me sale más caro y los servicios públicos no mejoran...",0,0,s_2847,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The government program? At the same place where she puts nothing from the toll of the highways?
I don't vote, I'm ashamed of these politicians, I appreciate my vote and I give it to them.
What's wrong with them is that if I vote left I get more expensive and public services don't get better..."
stereohoax,s_2848,s_2848,"Los ERTES son una vuelta de más de los ERES. Rajoy en 2012 lo único que hizo fue agilizar su gestión, pero ya existían.

Menos ""jajaja"" y más informarse, sí.",0,s_2830,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The ERTES are an extra turn of the ERES. The only thing that Rajoy did in 2012 was to expedite his management but they already existed.

Less ""jajaja"" and more information, yes."
stereohoax,s_2849,s_2849,"Menos entorpecer al empresario indicando que suban los salarios y más subir los salarios de los sanitarios públicos , que son mileuristas y eso sí que está en su mano. Predique con el ejemplo .",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,Except to obstruct the employer by indicating that wages rise and that public health care wages rise and that's what's at his best. Produce with an example.
stereohoax,s_2850,s_2850,"Los servicios públicos no mejoran, verdad... Claro por eso despiden los fachillas a los sanitarios, cierran centros de salud/ambulatorios y baja el paro en toda España menos en las comunidades donde gobiernan. ¿No queréis""libertad""? Ánimo! ;)",0,s_2847,s_2847,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The public services do not improve, true... That's why they fire the challenges to the health care system, close health care and outpatient care and put an end to unemployment throughout Spain but in communities where they govern. Don't you want ""freedom""?"
stereohoax,s_2851,s_2851,"Tú tranqui chata, una mentira muchas veces repetidas, a lis tontis les parece verdad. Sigue sigue",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,That's true. Keep going
stereohoax,s_2852,s_2852,"Lo de en mi casa no te importa. Por otro lado, deberías mejorar notablemente tu comprensión lectora, cenutrio.",0,s_2816,s_2425,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"What's at my place doesn't matter to you. On the other hand, you should greatly improve your reading understanding, cenutrio."
stereohoax,s_2853,s_2853,"Cuando algo funciona como la ley laboral actual mejor no tocarlas, porque cuando tocáis algo normalmente el resultado es nefasto o nulo! Así que gracias a la reforma laboral de la derecha se ha recuperado empleo, que por cierto ya existía prepandemia",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"When something works as today's labor law best you don't touch them, because when you play something normally the result is bad or nil! So as a result of right-wing labour reform jobs have been regained, and by the way there was already a prepandemic."
stereohoax,s_2854,s_2854,creo que confundes la libertad del precio del suelo con la limitación por altura dependiendo de la zona y conflicto medioambiental.,0,s_2795,s_2794,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,I think you confuse soil price freedom with height limitation depending on area and environmental conflict.
stereohoax,s_2855,s_2855,"Espera que ahora es cuando me explicas cómo haciendo eso que dices tenemos estos resultados del Ministerio de Sanidad. Y también me cuentas cuántos hospitales se hacen en CA socialistas ( y se abren, como el de Toledo...) URL",0,s_2850,s_2847,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"He hopes that's how you explain to me how to do what you say we have these results from the Ministry of Health. And you also tell me how many hospitals are made in Socialist CA (and they open up, as Toledo's...) URL"
stereohoax,s_2856,s_2856,"Y te repito, a mí los colores fuera de los deportes me dan igual. Pero si te digo, no soy rico pero pago impuestos como si lo fuese. No sé si a ti te pasa...",0,s_2850,s_2847,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"And I repeat, I don't care about colors outside sports. But if I tell you, I'm not rich but I pay taxes as if I were. I don't know if it happens to you..."
stereohoax,s_2857,s_2857,"Los puestos de trabajo son funcionarios enchufado por vosotros para dar esta noticia.  Eres una manipuladora y mentirosa, Santa Comunista rica",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The jobs are officials put up by you to give this news. You're a manipulator and a liar, rich Communist Santa."
stereohoax,s_2858,s_2858,"pero qué dices sectario ignorante. Lo que tú enlazas en una noticia y es del 2010. Ni BOE ni nada.
Menudo invent te acabas de currar.",0,s_2791,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"but how about an ignorant sectarian. What you link to a news and it's from 2010. No BOE or anything.
What an income you have just run."
stereohoax,s_2859,s_2859,"Precisamente a eso me refiero. Con M.Rajoy tb estaba esa reforma, xq no bajaba el paro si basta con aplicar las leyes actuales para q baje?
 me lo explicas?",0,s_2463,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's what I mean. With M. Rejoy tb was that reform, xq did not lower unemployment if it was enough to apply today's laws to get down?
Do you explain?"
stereohoax,s_2860,s_2860,"Dejad de mentir .
Todo es mentira .
Solo habláis para idiotas ...",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Stop lying.
It's all a lie.
Just talking to idiots..."
stereohoax,s_2861,s_2861,"Esa noticia ni es buena ni es mala, es ... mentira!
Como todo lo que dice el #GobiernoCriminalCorruptoyMentiroso de esta #IzquierdaMiserable",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That news isn't good and bad, it's... lies!
Just as everything that says the # Corrupting and Mying Government of this # Unworthy Left"
stereohoax,s_2862,s_2862,"Claro, no se tú pero yo si fuera en bici a partir de 2013 dejaría de pedalear URL",0,s_2859,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Of course, I don't know about you but if I were on a bike from 2013 I would stop pedalling URL"
stereohoax,s_2863,s_2863,"Y aumentando, no???",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"And growing up, right?"
stereohoax,s_2864,s_2864,Y con los recortes en sanidad presupuestado volveremos a bajar estrepitosamente por contratos covid :),0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,And with the cuts in the health care budget we will come back down with some covi contracts:)
stereohoax,s_2865,s_2865,Pero eres consciente que ese empleo ha venido a raíz del covid y que se espera despedir a casi un 40% de los contratados por contratos covid?,0,s_2496,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,But are you aware that this employment has come as a result of covid and that nearly 40% of those employed under covid contracts are expected to be fired?
stereohoax,s_2866,s_2866,"A cambio de lo mismo que ahora, aplicando la misma reforma. Tú has dicho: por que si aplicando la reforma baja el paro, con Rajoy no bajaba? Yo te he contado que con Rajoy bajaba cada año. A cambio de que? Según la Yoli de una recuperación más justa. Ahí ya, habla con ella",0,0,s_2866,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"In exchange for the same as today, applying the same reform. You have said: why if applying the reform puts unemployment down with Rejoy did not come down? I told you that with Rejoy I was coming down every year. In exchange for what? According to Yoli for a more fair recovery. Now, talk to her."
stereohoax,s_2867,s_2867,"""Según la Yoli de una recuperación más justa""
necesitas inventar para argumentar?

ya te he puesto a cambio de q, otra cosa es q no te guste la realidad...",0,s_2866,s_2866,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"""According to the Yoli of a fairer recovery""
Do you have to make up to argue?

I put you in exchange for q, another thing's q you don't like reality..."
stereohoax,s_2868,s_2868,"si, no fuera por vosotros, seguramente habria mas... pero bueno eso para otro dia.",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"I mean, if it weren't for you, there's sure to be more... but good that for another day."
stereohoax,s_2869,s_2869,"No invento nada, ella lo dice
URL",0,s_2867,s_2866,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"I don't make anything up, she says so.
URL"
stereohoax,s_2870,s_2870,"x un lado es una recuperación debida al ""fin"" de la crisis Covid, no ha ninguna medida q se haya adoptado.
Y x otro se te olvida comentar la calidad de estos empleos: temporalidad, sector, sueldos.
A estas alturas me sorprende q haya gente q compre estos discursos de la mentira.",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"x a side is a recovery due to the ""end"" of the Covio crisis, with no action taken.
And x another you forget to discuss the quality of these jobs: temporality, sector, salaries.
At this stage I'm surprised that there are people who buy these speeches of lies."
stereohoax,s_2871,s_2871,"Los mismos parados q hay ahora, sin el camuflaje

Lo importante no es q en una pandemia aumente el paro y quiebren empresas, lo importante es cómo te recuperas DESPUÉS. Mira EEUU x ejemplo

Con menos impuestos y más libertad la recuperación es inmediata, en España iremos a peor",0,s_2842,s_1771,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The same unemployed are currently without camouflage

What's important isn't how you get back after a pandemic increases unemployment and breaks businesses. Look at US x example

With less taxes and more free recovery is immediate, we will get worse in Spain"
stereohoax,s_2872,s_2872,Yoli estáis contando la gente que ha vuelto a su trabajo después de la pandemia.... cuanto paro se ha recuperado de los que habían antes del COVID? te portas como. una mentirosa trabajas como  Iglesias que para eso te tiene de icono el es el que dicta.,0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,Yoli you are counting people who have come back to their jobs after the pandemic... how much unemployment have been regained from those before COVID? A liar works as Churches that have you as an icon and that's what she dictates.
stereohoax,s_2873,s_2873,"Estimada Sra. Ministro al parecer los números no son lo suyo, aunque no sé si algún tema lo sea... El Gobierno da pena, vender humo en estas circunstancias de crisis es algo malévolo, sin hacer realmente nada para que la situación de raíz sea mejor...",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Madam Minister apparently the numbers aren't his thing, though I don't know if anything's his... The government's pitiful, selling smoke in these crisis circumstances is something bad, with nothing really to make the root situation better..."
stereohoax,s_2874,s_2874,"No eres consciente d lo q has escrito 😂...""la reforma laboral tan genial y q tanto te gusta no ha funcionado hasta q ha llegado un gobierno social demócrata""
Pues si está funcionando¿Xq la quieres derogar?Defiendes y atacas la reforma en un mismo tuit. Coherencia podemita 😂🤡",0,s_2840,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's what you're aware of.
If it's working, will Xq put an end to it? Potemite coherence"
stereohoax,s_2875,s_2875,"No es nuevo eso:  ya se lo decía todo el mundo a Aznar y Rajoy cuando sacaban pecho por bajar el paro a base de ETT's floreciendo como champiñones por toda España, abaratar despidos, promover contratos de risa y fomentar hipotecas al 110%.
Pero entonces la derechona, chitón. 🤫",0,0,s_2875,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's not new: everyone's been telling Aznar and Rajoy about how they put up with a low ETT's unemployment and how they flowed as mushrooms throughout Spain, and how to put up with jobs, and how to promote laughter contracts and promote 110% mortgages.
That's how she's been with us.)"
stereohoax,s_2876,s_2876,"Porque es fácil de llegar a la conclusión de las graves lagunas que tiene: empezando porque no ha sido capaz de crear empleo de calidad.

Y ahora que el empleo aumenta, es hora de quitar cositas como transformar a jóvenes en carne de cañón, no desplazar a &gt;55 y subir SMI.",0,s_2874,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"It's easy to come to an end with the serious gaps that have been found: starting with its failure to create high-quality jobs.

And now that jobs are growing, it's time to remove anything like turning young people into canyon meat, and not move to & gt; 55 and up SMI."
stereohoax,s_2877,s_2877,"Aprende las reglas básicas de las matemáticas antes de ponerte a repartir zascas, mono-neuronal.

Que Eugenio os miente en la cara mezclando datos y le laméis los huevos.

😂😂😂",0,0,s_2877,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Learn the basic rules of mathematics before you get to distribute dregs, mono-neural.

That Eugenio lies to your face with data and you lick his balls.

)"
stereohoax,s_2878,s_2878,"Infla que ?? ...nos gobiernan inutiles, podiamos poner un mono no creo que lo hiciese peor y fijo que al menos reiamos",0,s_2100,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,That's how bad we have been ruled and we could put up a monkey. I don't think that's how bad and clear we have at least been laughing.
stereohoax,s_2879,s_2879,Así que ha tenido que venir Yolanda Díaz nueve años después a enseñarle al PP cómo hacer funcionar su propia reforma laboral...,0,s_2772,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,So Yolanda Diaz had to come back nine years later and teach the PP how to run his own labor reform...
stereohoax,s_2880,s_2880,Cuyo sueldo sale de los impuestos que se cobran a las empresas y trabajadores de las mismas. Si no hubiera empresas quien pagaría a los funcionarios? Abrimos e melón del ritmo de trabajo y productividad en una empresa vs administración pública? Demagogia no please,0,0,s_2880,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,Whose salary proceeds from the taxes charged to companies and their workers. If there were no companies who would pay officials? Do we open up a melon of jobs and productivity in a company vs. public administration? Demagogia don't please
stereohoax,s_2881,s_2881,"Yolanda baja al barro constantemente, pero siempre sale divina... Buen dia",0,0,s_2881,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,Yolanda goes down to the mud constantly but always comes out divine...
stereohoax,s_2882,s_2882,"Pues q se mejoren o se añadan nuevos elementos que solucionen esas lagunas de las que hablas...
Y si es tan mala, coño!! No saquéis pecho de los buenos resultados q actualmente está dando su aplicación.",0,s_2876,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"If new elements are improved or added to solve these gaps that you are talking about...
And if she's that bad, fuck! Do not get into good results and currently they are applying them."
stereohoax,s_2883,s_2883,"La destruye? Bien que pide la gente más médicos, enfermeras, profesores, etc... Argumentando bienestar social !!!
Te recuerdo que son funcionarios.",0,s_1965,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Destroy her? That's how people get more doctors, nurses, teachers and so forth. Realizing social well-being!!
I remind you they're officials."
stereohoax,s_2884,s_2884,"Esta visto que como ministra de trabajo deja mucho que desear, darse palmaditas de satisfacción con estos datos es cuanto menos de vivir en la nube de ZP. O bien esta engañando al personal, la realidad esta en la calle. Poco trabajo y dificultades para empleados y empleadores.",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"It's been seen that as a work minister leave a great deal to be desired, to have been pampered with with these data is the less to live in the ZP cloud. Or she's cheating personnel, reality's on the street. Lack of jobs and difficulties for employees and employers."
stereohoax,s_2885,s_2885,La de justicia social,0,s_2736,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,Social justice
stereohoax,s_2886,s_2886,Gracias a su gestión la gente está en erte con obligación de volver a la empresa y no en paro. Te recuerdo que estamos así por el covid. Así que deja de mentir. Gracias a su gestión estamos en unas cifras de paro aceptables a pesar de la pandemia. Y mejorará.,0,0,s_2886,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Due to his management, people have an obligation to come back to his company and not to unemployment. I remind you we're this way about cold. So stop lying. Thanks to his management we are in an acceptable figure of unemployment despite the pandemic. And better."
stereohoax,s_2887,s_2887,"Con respecto al precio de la luz, los propios peces gordos de las eléctricas han dicho que esto no lo puede parar el gobierno, pero por lo menos han rejillas los beneficios y dan ayudas para paliar la subida, recuerdo subidas con el PP y que hizo? NADA. Sal del limbo.",0,0,s_2887,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"With regard to the price of light, the high-powered fish themselves have said that this cannot be stopped by the government, but at least they have been saving benefits and giving help to reduce the rise, I remember up with the PP and what did they do? NADA. Get out of the limbo."
stereohoax,s_2888,s_2888,"Ojalá más funcionarios para los servicios públicos! Necesitamos más sanitarios, más profesores. No entiendo por qué eso es inflar números cuando cotizan exactamente igual que tú y gastan igual.",0,s_2408,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"I wish more public service officials! We need more toilets, more teachers. I don't understand why that's to inflate numbers when they quote exactly as you and spend the same."
stereohoax,s_2889,s_2889,"Tanto le molesta que alguien como ella haya conseguido más cosas que muchos, "" puedo prometer y prometo"" y después nada....en consejos de administración cobrando una pasta??.
O es solo porque es mujer?.",0,s_2272,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"He's so upset that someone as she's been getting more things than a lot of them, ""I can promise and promise"" and then nothing... at boards of directors picking up a dough??.
Or is it just because she's a woman?"
stereohoax,s_2890,s_2890,"Gracias a la reforma laboral del PP, menos mal que lo reconoces, estimada Yolandita entonces para que quieres derogarla, quizá porque como buena Comunista, queréis todo lo contrario es decir queréis paro ruina y hambre, para poder someter al pueblo a vuestro dictado..?",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Thanks to the labor reform of the PP, but bad that you recognize it, esteemed Yolandite then so that you will suspend it, perhaps because as a good Communist, you want all the opposite means you want to put an end to ruin and hunger, so that you can put the people to your dictates..?"
stereohoax,s_2891,s_2891,"Si, puedes dejar la demagogia para otro momento. Conseguirás no hacerte daño.",0,s_2880,s_2880,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Yeah, you can leave the demagogue for another time. You'll get no harm."
stereohoax,s_2892,s_2892,"Para los peliculeros del puñito, cualquier mentira que queráis oir os vale para seguir en vuestra burbuja.
Luego la vida os abofetea y ni os enteráis de dónde han venido las hostias. Como para andar explicándoos lo que significa un ERTE y que la deuda pública sea un 120% del PIB.",0,0,s_2892,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"To those with a fist, any lies you have to hear are good for you to continue with your bubble.
Then life slaps you and you don't even know where the pits have come from. To explain what an ERTE means and how public debt will be 120% of GDP."
stereohoax,s_2893,s_2893,"Buena noticia dice, con casi un 15% de paro según la EPA y los bienes de primera necesidad por la nubes.....menos mal que solo iban a pagar los ricos, señora Ministra",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's good news, she says, with about 15% unemployment under the EPA and first-demand goods by the clouds... but bad that only the rich were gonna pay, ma'am."
stereohoax,s_2894,s_2894,"Al menos he fomentado que leas, que para un pajillero adicto al porno ya es mucho.
En cualquier brizna de hierba o pedacito de tierra de cualquier cuneta hay más dignidad que en un fascista de mierda como tú.
¡Ah, so bobo! Aunque me bloquees puedo leerte. La mierda sale a flote.",0,s_2729,s_2729,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"At least I have been encouraging you to read, and for a porn addict, that's a lot.
At every pounding of weed or little piece of ground from every cune there's more dignity than a crappy fascist like you.
Ah, you fool! Even if you block me I can read you. The shit's up and about."
stereohoax,s_2895,s_2895,"Solo te ha respondido,tú nos llamas analfabetos.A las grandes empresas tú les importas una mierda y sino mira como han cerrado sin pensar en nadie cuando les ha dado la gana y para incrementar sus ganancias. Les han dejado hacernos de todo, ya es hora de ponerles un freno",0,s_2845,s_2845,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"He's only responded, and you call us illiterate. The big companies care about you and how they have closed up without thinking about anyone while they have been wanting to and to increase their profits. They have let them do anything. It's about time they put a brake on them."
stereohoax,s_2896,s_2896,"Si han aumentado los funcionarios, han dado ERTES a todo el mundo, y son trabajos de verano... Pero de crear empresas y empleo reales cero",0,s_1895,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"If officials have increased, they have given ERTES to everyone, and they are summer jobs... But to create real jobs and jobs zero"
stereohoax,s_2897,s_2897,"La empresa que se quiere ir se va, esté quien esté en el poder mientras no se les ponga algo de freno. Y ya es hora de que coticen como dice la constitución.",0,s_2577,s_2222,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The company that wants to leave goes, whoever's in power as long as they aren't put some brake. And it's about time they listed as the constitution says."
stereohoax,s_2898,s_2898,"Por cierto... Los funcionarios, TAMBIEN, pagan impuestos.",0,s_2891,s_2880,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"By the way... Civil servants, TAMBIEN, pay taxes."
stereohoax,s_2899,s_2899,"La única verdad que has dicho es la del empleo público, yo me haría mirar lo de ser mentiroso patológico.",0,s_1805,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The only truth you've been talking about is public employment, I'll have me look at being a pathological liar."
stereohoax,s_2900,s_2900,"Será que el ABC, la razón u ok. Diario son fiables? O 13 TV, telecirco, mierdatres. Estos de demagogia saben un rato largo",0,s_2628,s_2240,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's how ABC, reason or okay. Diary are reliable? Or 13 TV, television, misdatres. Those demagogics know a long time"
stereohoax,s_2901,s_2901,"Los ERTEs existen porque aparecieron en la reforma laboral de Rajoy, aparte de que los ERTEs no crean empleo sólo tratan de salvarlo y veremos en esta salida de la pandemia si realmente muchas empresas pueden salvarse de la quiebra. La subida del SMI ni crea empleo ni lo salva",0,s_2710,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The ERTs exist because they came up with Reforms at Rejoy's jobs, apart from the fact that ERTs don't create jobs just trying to save him and we'll see at this end of the pandemic if really many companies can save themselves from bankruptcy. The rise of the SMI does not create jobs or save them"
stereohoax,s_2902,s_2902,"Siempre es buena noticia el aumento de contratos laborales, pero digámoslo todo, los contratos basura están ahí, son un porcentaje importante, más q el existente en 2008 y por tanto los tipos d contrato, salarios y estabilidad son peores, más inseguros e irregulares.
#precariedad",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The increased employment contracts are always good news but let's say everything, bad contracts are there, they are an important percentage, more q that that currently existed in 2008 and so contract types, wages and stability are worse, more insecure and irregular.
# precariousness"
stereohoax,s_2903,s_2903,Sabes que si entran en tú casa es allanamiento de morada y los sacan insofacto? Te veo muy mal informado. Sueltas las mismas mentiras que tus amos. Mejor ser de izquierdas que no obrero y de derechas. No lo dudes. Yo no veo a Madrid con tantos centros de salud cerrados contentos,0,s_2802,s_2802,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Do you know that if they come into your house, that's breaking and entering and they get them out of their place? That's bad information. Drop the same lies as your masters. Better to be a leftist than a nonworker and a right. Don't doubt it. I don't see Madrid with so many well closed health centers."
stereohoax,s_2904,s_2904,"Son necesarios pero una rémora par la economía productiva, yo lo que crítico es qué presume de empleo creado y ese empleo no es productivo,eso es un caldero de votos, te pongas como te pongas",0,s_2883,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's necessary but a resounding of the production economy, and what's critical about what's supposed to be jobs created and that jobs aren't production, that's a cheaper of votes."
stereohoax,s_2905,s_2905,"Claro, claro, claro.",0,s_2760,s_2724,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Sure, sure, sure."
stereohoax,s_2906,s_2906,"Efectivamente. Esto no va de personalismos sino de hacer política que mejore la vida de los ciudadanos.
Y eso se hace en EQUIPO.",0,0,s_2906,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Indeed. That goes not about personalism but about making policies that better people's lives.
And that's what we do at EQUIPY."
stereohoax,s_2907,s_2907,"Maleducado y sin vergüenza ninguna, espera sentado y sí algún día te llega algún beneficio,  devuélvelo. Las personas groseras y sin argumentos  siempre responden como tú...Sí  Sé Puede y te aguantas...💜💜💜💜💜💜 URL",0,0,s_2907,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Uneducated and without shame, have a seat and if some day you get some benefits, give them back. The rude and unargued people always answer as you do... If I Know Can and Can put up with..."
stereohoax,s_2908,s_2908,"¿He dicho yo que se pueda comer con 400 euros? Lo que te digo es que si hubiera empleo no habría necesidad de este tipo de ayudas ...
Los que no veis más allá de vuestro ideal político sois incapaces de llegar a razonamientos lógicos. Siempre tenéis el mismo discurso para todo!!",0,0,s_2908,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Did I say you can eat with 400 euro? What I'm telling you, if there's jobs, there's no need for this kind of assistance...
Those who do not see beyond your political ideal are unable to achieve logical reasoning. You always have the same speech for everything!!"
stereohoax,s_2909,s_2909,Gracias a la reforma laboral del PP ya que dices todo solo también,0,s_2902,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,Thanks to the labor reform of the PP as you say everything alone as well
stereohoax,s_2910,s_2910,Va a buscar paraisos fiscales de chorizos y asecinos de españoles,0,s_2272,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,He's going to get tax parishioners from chorizos and Spanish toilets.
