comment_id,backtranslated_text
d_582,"y mejor, darles una paga de 1500 €, casa, coche y no trabajar, qué vergüenza de país, qué lástima, la verdad no es mi esperanza"
d_583,"También podemos hacerlo con todos los venezolanos que han tenido que huir de su país, de su hogar, de la violencia chavista... pero, ah, no aquellos que no votarían por ellos, son más bien un criminal común."
d_584,"Y 600.000 votos más, para las pandemias."
d_586,"Muy bien, estoy muy emocionado de saber esto, felicitaciones al gobierno español, una excelente iniciativa y una muestra de la humanidad de todos los españoles que muestra lo avanzado que estás en comparación con otras naciones.Felicitaciones!!!!"
d_587,"Por supuesto y luego la nacionalidad, y luego votan por ellos, ¿verdad?"
d_59,"Obviamente es una exageración explicar cómo hay radicales de todos los colores y que una vez que empiezas a tirar algo del país, por qué parar y no seguir con todos los que no nos gustan. ¿Has visto el miedo de los neonazis golpeando a quien consideran un objetivo? Son terroristas que disfrutan sembrando terror. La misma escoria que los otros terroristas."
d_590,"¡Qué barbarie!!!! Por supuesto, tiene que ser una estupidez enorme para cubrir la gran alcantarilla de su fiesta. ¡Qué desastre, qué chusma!"
d_594,¿600.000 inmigrantes asar a Echenique? Va a parecer un cepillo.
d_596,"Eso puede significar 1,5 millones de votos de estómagos agradecidos y ruina en todos los sentidos de España"
d_597,"Frente a una situación económica como la que nos viene, debemos expulsar a todos los inmigrantes ilegales e iniciar un proceso de reconstrucción nacional de la verdad, dando a los inmigrantes un nuevo papel, a través de la estricta regularización de sus posibilidades de trabajo, tiempo máximo y extensiones, y una concesión para contar las caídas de permisos de residencia y la agrupación familiar. El dinero pagado para financiar la tan necesaria reconciliación familiar y para promover y facilitar un verdadero relevo generacional indígena."
d_6,"Suenas exactamente como sus líderes, que nunca buscaron su beneficio, sino el de su comunidad y sociedad en su conjunto."
d_60,"No los adultos, que ya están adoctrinados es insuperable. Me refiero a los niños."
d_600,"¿Inexplicable? Pero, ¿cuántos españoles has visto que van a trabajar recogiendo la cosecha? O nos hemos vuelto muy señoriales o las condiciones de trabajo son explotadoras. ¿Cuántos votantes Vox han visto que van a recoger la cosecha por dinero o por la bandera, o por la Patria? Ir de compras en el supermercado y te darás cuenta porque todo lo relacionado con lo que se produce en España ha subido mucho de precio (y recoger a los inmigrantes que este año no han podido entrar por el Covic). Esa es la realidad. No es la realidad que nos gusta, pero es la realidad."
d_601,"¿Y después de éstos vendrán otros y otros y otros, para regularizarlos todos?"
d_602,600.000 ESPAÑAS deberían ser reguladas sin ningún tipo de trabajo y habiéndolo visto sin futuro. EL PLAN DE BILLDERBERG AUN TODAVÍA... PERO LOS PATRIOTS GANAN LOS GLOBALISTAS......
d_604,"Si esto es cierto es un error, regularizar sus países, que son los que tienen que llevarlos y no nosotros, que c...!"
d_606,"Sr. ECHEMINGA, yo propuse que a 600.000 sin papeles que VD y su fiesta quieren regular, ellos llaman VDS con los gastos económicos hasta que encuentran un trabajo y lo cortan."
d_607,"Si señor tenemos que darle una oportunidad a esta gente, pero resulta que aquí hay millones de españoles en paro esperando una oportunidad y tantos otros trabajando fuera del país (legalmente) y lo lógico es que los españoles buscan a los españoles primero, entiendo que mucha gente ha tenido un tiempo difícil, nosotros en España también tuvimos un tiempo muy malo hace años y nos ha costado estar donde estamos, a pesar de los malos políticos que lamentablemente tenemos, el trabajo del campo o la construcción tuvo que ser hecho por los españoles y si se les ofrece y no lo quieren, ya que se quitan el beneficio y mejoran esos empleos incluso si los precios suben, pero el problema está en el desempleo y no en la inmigración, sólo de esa manera pueden ser ayudados en el origen."
d_608,"¿Seguro que son 600.000? O es como la única cita de mando de los Koleta que ha hecho este periódico, seamos serios."
d_609,"¿Qué chulo, tratando de conseguir todos esos votos como ese? O alguien piensa que esos votos irían a otros, vamos que no saben cómo comprar testamentos, en este paso África será votantes y ciudadanos podemitas, quieren recuperar lo que habían engañado previamente."
d_61,"La ciencia también ha causado enormes tragedias. Todo es ciencia, el resto son cuentos de hadas. Es tu turno de crecer. Para los problemas morales, hay ética. Que la ciencia que estudia el mundo suda completamente, si alguna vez entra en la sociología. Y si no te gusta, bienvenido al siglo XVIII."
d_610,"Llévalos a casa, que sean pagados por médicos y escuelas, etc."
d_612,"Por supuesto, desde el momento en que el gasto del estado supera los ingresos, hay bancarrota técnica y ha estado sucediendo durante mucho tiempo. Ganar las elecciones comprando votos expone las miserias o los graves defectos de la democracia y estos asuntos deben ser constitucionalmente limitados porque de lo contrario el estado llegará a la ruina económica y la bancarrota. Por supuesto, los ideales de la extrema izquierda están en destruir el orden económico y social de cualquier país y en España tiene el terreno fértil para él con una izquierda que es perezosa e indigente en dignidad y valores."
d_615,"No es catolicismo, es sentido común. No hay dinero."
d_616,"¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡! Resulta que yo, argentino, con mis cuatro abuelos españoles, tengo que ir a la cola de todos... Mi marido, con el bisabuelo italiano, tiene nacionalidad italiana... A veces el goodismo esconde mucha injusticia"
d_617,"Echenique miente más que corre... incluso al regularizar a estos irregulares, no serían de hecho ""ciudadanos españoles"" y por lo tanto SIN derecho al voto. Pura propaganda bolchevique."
d_619,"Nunca podemos pensar en nuestra propia tontería. Creen que hacer ilegal la ley les alimentará como si no hubiera una posición legal española. Lo que están equivocados es que hacer mucho ruido y ejercer mucha violencia en las manifestaciones las hace ""mayores"" y más correctas, y lo único que van a conseguir, sabiendo que los líderes de NoWe pueden buscar violencia social porque lo necesitan como aquellos enganchados a vivir, lo que van a conseguir es que Vox aumente sus votos."
d_62,La libertad de pensamiento por sí sola no te garantiza nada más que poder creer lo que quieres sin represalias. Eso por sí solo no sirve absolutamente nada sin un sentido crítico. Usted puede tener la libertad de pensar que los unicornios existen. Pero la libertad de pensamiento no le impide creer cosas imposibles o ideas mutuamente excluyentes.
d_620,"Nos van a hacer racistas sobre este gobierno, por invadirnos con inmigrantes, y eso suena como tambores de preocupación."
d_621,"No se tensa. Los españoles, seremos hijos de Dios, pero no somos santos. Y los otros son hijos de Ala, que parece estar muy ocupado con el bienestar de los dueños de los pozos de petróleo. Lo que dije antes, no te esfuerces."
d_622,"Los inmigrantes ilegales fuera de España, no un euro de ayuda a estas personas sino para regresar a sus países de origen, un país en ruinas como este no puede hacerse cargo de mantener a todos los ilegales en España."
d_623,"600.000 bocas más para dar una tarifa por la tarjeta, que a los españoles les hemos dejado el dinero para eso y más."
d_624,España es el país europeo con más desempleados y al mismo tiempo el más inmigrante de este siglo... ¡Somos tan retorcidos!
d_625,"Dices que nadie sale de su país si no está desesperado. Mi hijo tiene 24 años y está desesperado, hasta el punto de que va a buscar su vida fuera de España, habla inglés y francés, ha terminado la filología hispana y ha terminado un máster, ha emitido mil currículums, (para el campo incluso, los que usted habla que los españoles no quieren trabajar en el campo, usted está muy equivocado, le invito a venir a Huelva y eche currículums para trabajar en el campo y luego me dice) usted dice que no ha visto a ninguno de Vox recoger la cosecha, ¿ha visto algún 15M indignado recogerlo? ¿Has visto alguna okupa y quiero decir okupa a los de los rastrillos a los de los semáforos con los cuencos, a los que van con el perrito y ponen en la puerta del super a ordenar, a los que ocupan naves enteras, los has visto recoger la cosecha? Para cosechar cultivos en Huelva, necesitas equipos, no puedes ir solo, son equipos de rumanos, árabes, subsaharianos."
d_626,"Muy fácil, darle trabajo y su casa, luego hablar, y la cosa VOX es inaudito de lo que usted dice, teniendo cerca de 4 millones de desempleados y el campo abandonado, forzar a los desempleados a trabajar donde sea necesario, en casa la carga es muy buena, ¿verdad?"
d_63,"El estricto control de las fronteras ha trabajado para reducir drásticamente la violencia palestina, pero aún está claro, pero menos..."
d_630,"En realidad Podemos no es un pionero en la medida... Había un ministro de Zapatero (Jesús Caldera) que ya manejaba la fase de ""Papeles para Todos"", pero estos ""nuevos ricos"" llevan la estupidez en una escala más sublime... La base del comunismo dice: ""cuanto peor, mejor""...."
d_633,"Hablan de nacimiento..y cada mujer inmigrante tiene 3 o 4 hijos, ella desapareció del pueblo español se firma dentro de 20 años."
d_634,Es justo cuando la gran mayoría de ellos han estado trabajando en sectores críticos de la pandemia y generalmente son explotados por no ser legalizados. Los trabajos que hacen no los quieren españoles.
d_635,"para todos ellos, será la mejor salud del mundo, para aquellos que contribuimos y la mantenemos con nuestros impuestos de nuestro esfuerzo, ahorro y trabajo, la pero salud del mundo, que cuando la hemos necesitado, NO HAY NADA PARA POPIES."
d_636,"Genio, ¿te los quedas? Hijo, no das por más, por gente como tú como ese país."
d_637,Así es como sólo van a conseguir racismo en aumento.
d_638,Y si no hay trabajo ¿cómo se quedan estos inmigrantes ilegales de la mana que cae del cielo?
d_639,Eso se llama COMPRAR VOTO y pérdida de derechos para los nativos de España
d_64,Prohibir que no sea posible. Con la educación escalas el primer paso. Sacarla de la escuela el segundo. No quedan tantos pasos.
d_644,¿Dónde se van a quedar estos 600.000 inmigrantes? Estoy seguro de que no los permitiría en su propia propiedad. Seguramente este gobierno tendrá que planear robar y ocupar más propiedades de individuos indefensos.
d_645,"Buenos días: Excelente idea quizás provocada por el dichoso ""bichito"". Las pensiones de los que han trabajado durante muchos años están en peligro, y este elemento sólo piensa en un mayor gasto social. Creo que lo más simple sería abrir las fronteras una vez y dejar que los que quieran vengan. Sr. Echenique, haga que mire, que la cosa no es para ""bollos""."
d_647,"Si no tienes permiso de trabajo, ¿dónde has estado trabajando? Te vas a peinar."
d_649,"Y propongo que Echenique, que ha reconocido que no paga la seguridad social de sus empleadas domésticas, pierda la nacionalidad española y sea expulsada de este país. Un país que lo recibió y quiere desestabilizarlo. Necesitamos trabajadores aquí, no parásitos."
d_65,"El estricto control fronterizo no ha funcionado en absoluto. Siguen sufriendo ataques constantes. Pero es que... no sé con qué demonios lo estás comparando. Israel ha tenido un estricto control fronterizo a lo largo de su historia. ¿En qué momento no lo ha tenido para que puedas decir que ha habido una ""reducción dramática""? ¿Reducido sobre qué? La triste realidad es que este nuevo tipo de terrorismo es imposible de detener. Es muy simple pretender que no son radicales."
d_650,"Bueno, si es una buena medida para el país, ¿por qué caminar por las ramas. Mejor 6 millones, o incluso 60 millones, que lo que queda en África son las personas que quieren venir."
d_651,"Toda persona que recibe ayuda, ingresos mínimos de vida, o esta regularización de los papeles por la cara... automáticamente no puede votar hasta que no reciba ayuda. Valor ahora para comprar votos."
d_654,"Y los trabajadores que se levantan a las 5 de la mañana, para dar la paga a estos inmigrantes, ir al país despreocupado y votar a Podemos es significativo el votante de Podemos que no trabaja y vive suvbencinado,"
d_656,"PabloChurches & Sanchezstejon Repasemos: si legalizamos 600.000 sin papeles, se puede estimar al menos 400.000 votos. No está mal, ¿verdad? Los problemas que esto implica ""serán resueltos"". ""Nosotros"" fuimos elegidos y el resto, ""ya verás"". Pobrecita que queda de España."
d_657,"Ni legal ni ilegal. No sólo no es así en España, sino que somos el país europeo que más inmigrantes ha recibido desde hace 25 años."
d_658,¡Deportaciones masivas ahora!
d_66,"No estoy hablando sólo de control fronterizo, también hay un montón de control de movimiento y seguimiento policial serio. Es mucho más complejo. Usted ha sacado datos recientes sobre el número de ataques, eche un vistazo a las cifras anteriores (desde hace varias décadas, vamos, desde la creación de Israel en los últimos 70 años). Aquí se observa la drástica reducción de los ataques."
d_660,"Por supuesto, el siguiente paso es darles el derecho de voto. Esto es tanto de los populistas como Maduro y Kirchner que si no fuera tan peligroso sería aburrido. En términos políticos, tener a esta gente en el poder es como tomar arsénico para desayunar. Qué peligroso y predecible."
d_661,"Por supuesto, ahora que caigo, esto sucederá, todos los crímenes serían protagonizados por la ""nacionalidad española""..."
d_662,"El ciclo de irregularidades administrativas se cierra con el expediente de expulsión y posterior deportación. No se puede recompensar al que hace algo ilegal cuando por procedimiento legal hay un montón de inmigrantes legales que se lanzan a sí mismos un montón de años para obtener la ciudadanía en un infierno de papel y burocracia. Continuamos con el efecto llamado. Las cosas legales y el procedimiento aprobado que no es la ""Apuesta"" ni un gimkana en el que se le da un premio por saltar la valla o un cruce en barco."
d_663,lo más antiguo del mundo es añadir 2+2 y en un país que no ha caído de 3 millones de desempleados durante 30 años no puede aceptar a nadie de fuera
d_664,"Es que no serán sólo 400.000 votos, ya que todos esos ""legalizados"" recurren a sus ""derechos"" de Agrupación Familiar y ..."
d_665,"La táctica del perdedor. Culpa al forastero por sus propios problemas. Me preocupa más tener 600.000 políticos (más amigos en diferentes posiciones) que 600.000 inmigrantes. Continuemos con la táctica (futbolista) de que la culpa es con el árbitro. Nunca consigue que el equipo gane, pero si consigue el hobby para olvidar su propio fracaso y el culpable salva su cabeza."
d_666,"A medida que continúen en el gobierno Pedro Sánchez y Pablo Iglesias esto no se enderezará, y en este caso... ¡Somos un nuevo 36!"
d_667,Y todavía hay algunas ovejas que piensan que va a conseguir pagita de estos jajajajajajaja
d_669,Comprar votos a expensas del empobrecimiento del país. Estrategia comunista que si se lleva adelante termina con España. Scoundrels!!!
d_67,"Gracias por el consejo, Mature trabaja para todos nosotros. No se puede gobernar una sociedad con ciencia sola, porque la ciencia no establece límites morales, pero la moralidad establece esos límites. Usted puede tomar criterios científicos para organizar la asociación, como se hizo en Rwanda para clasificar y asignar tareas a los hutus y tutsis con la ciencia en la mano, y totalmente incorrecto. Fue científicamente una decisión perfectamente correcta."
d_671,"Echenique, estás en un estado de delirio psicótico... Será mejor que vuelvas a Rosario, Argentina."
d_672,"Esa es la buena noticia, porque somos un país rico con dinero saliendo de nuestros oídos. Has patinado bien aquí, Echenique."
d_673,"Lo que tendría que hacer es ofrecer trabajo en condiciones dignas y legales a los españoles... y el español que se niega a trabajar para quitarle la ""ayuda"" que está recaudando, el PER, etc."
d_675,"Bueno, tiene razón, simplemente no ha dicho que los empleadores pagan a sus empleados salarios decentes y todas las horas trabajadas en A. Pero esto es España y nuestros empresarios prefieren los salarios de Sri Lanka y el resto en B. Decepciona cualquier cosa, pero sí, muy patriotas."
d_676,¿Cuántas de esas Villa Galapagar caben?
d_679,No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No
d_68,"No es un problema cultural, es culpa de West."
d_680,Les pagas con tu sueldo de podemita. El que te pagan por escribir aquí. Apóyate.
d_681,"¿Sesenta mil de los que lanzan piedras a la policía de Valencia como pago por los servicios prestados por España o los que han estado involucrados en el trapicheo desde que llegaron y no harán nada más en toda su vida? Aquellos que tienen trabajo legal y capacitación para quedarse, el resto a su casa, como en cualquier país serio del mundo. Y veamos cuando realmente empezamos a controlar a los ""turistas"" sudamericanos, que son una plaga y que regresan a casa no lo tenían en la cabeza, ni siquiera cuando llegaron."
d_682,"Sí, pero cuando con esas condiciones DIGNAS, como dices, te piden 6 o 7 euros por 1 kilo de tomates, o 7 euros por 1 kilo de patatas, estás seguro de que querrás que esas condiciones continúen DIGNAS como dices. Cuanta hipocresía y cinismo a expensas de otros."
d_685,"De hecho, pero en España no se trata de una actividad que utilice el dinero de los contribuyentes para comprar votos. En Venezuela tampoco."
d_689,Esto cambiará cuando dos minerales le roben la silla y la cartera.
d_69,"Por eso la ley existe, repito, la ciencia analiza la realidad tal como es, te guste o no. Incluso tienes una buena rama, repito, llamada sociología y neurología que cobra cualquier avismo moral al que apuntas. Y si tienes miedo, entonces el sentido común (y para evitar problemas futuros, algo científico también) aceptó leyes para no sobrecargarnos con el chiringuito que nos permite hacer ciencia."
d_690,cortina de humo para cubrir el caso DINA
d_695,"Por supuesto, si Pablo, todo legalizado y todo con su sueldo, los pringos de los españoles para trabajar para toda esta gente."
d_698,"Bueno, 600.000 votos más para los chepas, él no es inteligente o inteligente!"
d_699,"Si usted tiene título, comercio y beneficio ser bienvenido. Pero si son perezosos y malévolos (como decía la vieja ley que algunos de este partido ""científico"" odian tanto), sólo servirán como carne de cañón para hacer escarabajos, hostigar a la policía y lo que sus futuros maestros pueden enviarles a calentar ""las calles"""
d_7,Si el imán es el inductor (directo o indirecto) que casi NO dudo
d_700,"El mío es peor. En 95 ya había pasado mi primera crisis gracias a los socialistas. Conseguiré el tercero. Y encima, sosteniendo a Echenique. No te quejes, tienes suerte."
d_701,"Eso, eso y después de que otros 600.000 entren y los legalicemos, y luego más, verán qué lindo país vamos a tener."
d_705,Podemos si intentas cambiarlo. Con la inspección de trabajo y contra PP y Vox.
d_706,¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡!!
d_707,"Para ofrecer condiciones dignas a los españoles, España debe ser un país no capitalista. No puedes poner un salario, excepto el mínimo."
d_709,"Podemos, en lugar de resolver problemas, los crea. Podemos es una rémora para España. Y Sánchez que los altere también."
d_71,Donde pongo “mútuamente exclusivo” me refiero a “mútuamente exclusivo. Soy empanao.
d_711,"Los hacemos españoles ipso facto y les damos una página, ni siquiera quiero pensar cómo estos vivos sueñan con conseguir dos millones de votos de esa nueva renta española para permanecer en el poder, se ve que esta turba está decidida a acabar con España, de cualquier manera."
d_712,"No vengas con historias sobre Vox, cada inmigrante que viene con un contrato de trabajo, si no viene, como el resto del mundo, ¿qué tan difícil es entender?"
d_713,Esto merece una revolución por parte del pueblo sensible AHORA. La ilegalización de este grupo de idiotas suicidas es una emergencia.
d_714,Más urgente que la legalización de los inmigrantes indocumentados es la ILEGALIZACIÓN de Podemos con papeles y todo.
d_715,En un país moderadamente serio serían expulsados y aquí en este país de pandereta la ilegalidad es recompensada.
d_716,Aceptamos si usted y su jefe desaparecen a cambio.
d_717,¿Por qué no facturas el porteño por La Plata y practicas lunfardo con las vacas en la Patagonia????
d_718,Esto es traición a la patria que un día lo protegió. Necesita 300.000 para ser empujado en la silla y 300.000 para ser hecho como una alfombra humana. ¿En qué condiciones habrá llegado Echenique al país?
d_719,"Propongo que los ilegales sean expulsados de INMEDIATO. Les pagas, no con mi dinero."
d_72,"Hay muchas leyes que se han elaborado sobre la base de principios científicos. Y hay preguntas que la ciencia no puede responder. La ciencia puede decirle que CRISPR se puede aplicar para curar enfermedades, eliminar malformaciones e incluso lograr la inmortalidad. Ahora, es deseable. Qué impulsiones tendría. La sociología y la neurología no tienen respuestas concluyentes. Y si eres un científico también aceptarás que la certeza absoluta es limitada y está sujeta a matices con descubrimientos posteriores. Así que puedes proponer una hipótesis magnífica y terminar con resultados inesperados. Es la grandeza de la ciencia, la que aprende. No es que sirva para prever todo como el oráculo delfín."
d_721,Usted tiene que ir a las calles para manifestarse y pedir ELECCIONES YA MISMO !!
d_722,"los comunistas están buscando crear una guerra que saben perfectamente bien que esta es una medida que nadie quiere, su propósito como un buen anti-sistema es crear conflicto y conducirnos a la confrontación.. Tienes que salir a las calles para manifestarte y pedir la renuncia de esta multitud .. ELECCIONES Y LAS MISMAS"
d_723,Podemos hacer lo que él quiere es asegurarnos de que está votando.
d_726,Podemos tratar de regularizar 600.000 migrantes para que podamos comprar 600.000 votos y pagar a expensas de los trabajadores de este país para que no se hundan más.
d_727,bienvenida a su casa ..
d_728,"¿Hasta cuándo y hasta cuánto tiempo tenemos que soportar este falso y hipócrita goodismo? Esto también se llama ""Progresismo?. Todos los nuestros son, al menos, ¿cómo serán todos estos que entran en nuestras fronteras? ¡A los Humildes! ¡Primero por aquí! ¿Tan difícil de entender?"
d_729,Esta turba está cargada en el país en dos televisores
d_73,"Estoy totalmente de acuerdo con eso. Pero eso no está prohibiendo una religión, está impidiendo que los preceptos de esa religión gobiernen la administración pública. Algo a lo que, poco a poco, en Occidente nos acercamos con razón cada vez más. Pero tampoco es incompatible con la existencia de cultos en la vida privada. Por eso digo que no sé cómo se puede prohibir una religión."
d_730,Expulsión del echenique español ya1
d_735,"Primero te regularizaremos, típico del carro, sí, después del pago del dinero que la salud pública española te ha pagado, y luego, te enviaremos de vuelta a tu Argentina natal con la prohibición expresa de que nunca vuelvas a entrar en España."
d_736,¿Tantas caben en el Casoplon?
d_737,Este perro flauta no Dan para más las muertes de hambre de la ciudad y esta muy jodido. Borrar 600.000 votos para pagar el casoplón
d_738,"Los podemitas tienen que mantener el discurso vengativo incluso si saben de antemano que es de realización muy difícil. Mantienen el gallinero en desorden y se olvidan de Pablenin por un tiempo. Como Vox pero a la izquierda, populistas en estado puro"
d_739,"Echenique, ¿te metes en esta regularización o en alguna de tu familia?"
d_74,"Ahora, es deseable. Qué impulsiones tendría. La sociología y la neurología no tienen respuestas concluyentes. Pero nos acercan más a ella. La religión nos da fantasmas y cuentos chinos."
d_740,¿Quién iba a saber que una silla eléctrica iba a dañar tanto al país?
d_744,Tiene narices para que un ex argentino hambriento venga a tocarnos las pelotas.
d_745,"600.000, por un lado, más de 2,2 millones que cuentan la noticia de que eran de antes y que deberían tener derecho a la nacionalidad española, salen 2,8 millones de votos. Llevo mucho tiempo asumiendo que existe un gobierno de izquierda a largo plazo, al estilo Putin. Apenas quedan opciones para actuar en democracia y elecciones justas y para jugar con las mismas cartas. Estaremos fuera de duda en unos años."
d_746,"Echenique, ¿por qué no vas a Pampa? Hay un montón de terreno allí, pones algunos conos y fresco para las carreras."
d_747,"Y lo más increíble es que el tipo es un médico de física y tiene un lugar como científico del CSIC. Vamos, un nuevo Stephen Hawking... Que vuelva a la física que se le dará un mejor seguro"
d_748,Sería bueno que se hiciera dentro de seis meses. Dependiendo de la cuestión del desempleo en España.
d_749,"Lo que Podemos dice es lógico, son 600.000 votos más para ellos. España, la economía, los aumentos de impuestos, el aumento del desempleo no importa un bledo."
d_75,"Una cosa es prohibir el nazismo y otra prohibir el nacionalismo. Una cosa es prohibir el yihadismo y otra prohibir la religión musulmana. La gran mayoría de los nacionalistas no son nazis peligrosos, y la gran mayoría de los musulmanes no son yihadistas peligrosos."
d_751,"Qué gente extraña esta de Podemos, se diría que sólo hacen lo contrario de lo que dicta el sentido común."
d_752,Alguien tendrá que recoger la fruta o dar yeso en las obras. Los españoles no están dispuestos a babear por un salario pobre. De esta manera aportarán dinero al Estado y a los patriotas que los explotan será más difícil para ellos hacerlo.
d_753,"Estos terraplanistas siempre con sus conspiraciones. O Sssea, que los comunistas están buscando la confrontación y la guerra, y usted, cayendo en su pérfida trampa, llama a las calles para buscar una lucha."
d_755,Txikilikuatre sólo tiene ocurrencias genocidas. Menos mal que cojea.
d_756,Esto te pasa a ti porque no aplastaste la cabeza de un piso cuando entré por las cubiertas.
d_760,"De toda su vida se han ido españoles para recoger la fruta en Francia y cuando el contrato terminó a los 2 o 3 meses, de vuelta a España."
d_763,"Que, que, para chupar del estado ... ..mientras que hay un euro. Y votar por UP. Es bueno que la UE vaya a detener a estos sinvergüenzas. No van a dar ni un solo euro para ser desperdiciados por estas sanguijuelas. ¡¡Soy muy feliz!!"
d_764,"La izquierda defiende la ocupación de viviendas y defiende la inmigración masiva sin papeles. Sólo por estas dos razones, la izquierda nunca debería tocar el poder en España. Luego está la cuestión de los impuestos, el desempleo que siempre generan y la integridad territorial que nunca defienden. Resumiendo: son el cáncer de España."
d_765,"Perfecto, pero para cambiar los contratos de trabajo obligatorios ya estamos hasta el Consejo de Justicia... para trabajar para mantener los caminos."
d_766,"una página a cambio de un voto, es siempre el mismo, y usted sabe que paga, el que tiene una empresa, el Pyme el autonomista, el que tiene una nominación, todos los que se preparan, para pagar por los acontecimientos progresivos de esta extrema izquierda rancia que algunas personas votan, felicitaciones, pero a ellos y sus hijos pagarán por ella, cuanto más duren en el poder, mayor será la sangría económica y social, espero que seamos inmunizados por la vida de este virus dañino que significa que podemos, y los inútiles tontos que lo apoyaron, rectificar la barbarie que apoyaron."
d_767,"Si usted hace tantas preguntas a ""Número 3"", ¿es posible acortarlo?"
d_768,"Veamos cómo se extiende el trabajo. Echenique dando la murga con el papel sin papel, e Iglesias mareando la perdiz con insultos. Todo por tratar de encubrir el caso muy serio de la tarjeta horneada. El tipo no quiere decirnos la receta."
d_769,Esto es lo que hacemos... La gente que votó por ellos debería reflejar un poco...
d_77,En proporción a la población hay muchos más ataques en Israel que en cualquier país europeo.
d_770,Sinvergüenzas... que no los lleves a casa...
d_771,"Sólo votan por aquellos que no tienen comercio ni ganancias, los vagabundos que quieren pagar la vida sin tener que trabajar. Cuando estaba estudiando y tuve que quedarme en casa sin poder salir hasta mi futuro, mientras algunos estaban con litros en los bares jugando al fútbol... ¿Ahora estos quieren mi ayuda? NO NO Y NO."
d_772,Así que si... ¿se da cuenta de la cantidad de ovejas ignorantes que hay en España que las vota????
d_774,Entre los votos de LGTB okupas feministas perezosas y ahora los inmigrantes que quieren legalizarlos no salen de la Moncloa ni con agua caliente y mientras el país está en ruinas. Qué lástima para las generaciones posteriores...
d_775,¿Puede el resto de los españoles realmente no hacer nada para sacar a este gobierno sectario y dictatorial de las instituciones? Cada día sacan una tontería más.
d_776,Quieren regularizar a los ilegales porque esperan ganar 600.000 votos.
d_777,"Ja, ja, ja, es verdad que te das un aire."
d_778,"Echenique, ¿tienes muuuuchas collejas, o te las dieron de niña y por eso estás tan amargada? Chico, deja de sufrir y haznos un favor a todos."
d_78,"Entregarnos sólo a una fuente de conocimiento nos condena a una visión incompleta. La ciencia por sí sola no es suficiente. La religión por sí sola, también. Y sí, la religión ha traído tanto mal como usted dice, debido a los líderes que lo han utilizado para su propio beneficio. La lección debe ser no confiar en los líderes salvadores y buscar el consenso dentro de la diversidad. Y si bien la ciencia debe pesar más en la toma de decisiones, ¿deberían tenerse en cuenta otros elementos?"
d_780,"Es sólo verlo y puedo decir: ""Déjalo, bicho""."
d_781,¿Los llevarás a casa? ¿Vas a arreglarlos con lo que nos robas?
d_782,"Así que Echenica es una mujer, estoy hablando de ""unidades""."
d_783,¿Hay algún alma caritativa que pellizque las ruedas de este ser para que no pueda entrar en la Cámara?
d_784,"Podemos votantes no tienen cerebro, reflexionar para ellos es algo inexistente."
d_785,"Podríamos ir de una manera más dócil hace años, pero joder, ¿cómo consiguió el pato, la nariz y todo lo demás. Poco a poco, van a decir cosas que hace años serían impensables para los antidemocráticos, pero poco a poco va cayendo, cayendo y ahora ya no se cortan el pelo."
d_786,"La mayoría de los comentarios se refieren a 600.000 inmigrantes legalizados para ganar 600.000 votos (?) ¿Alguien sabe quién puede votar y quién no puede votar en este país? ¿Puedes ser más ignorante? Bueno, eso es todo. Creo que este país ganaría si cambiamos a esos inmigrantes por mucha de la gente que piensa en este foro."
d_787,¿Entonces se preguntan por qué Vox se levanta en los barrios más pobres?
d_788,"Echenique, sinvergüenza, ya pagó la multa por no pagar la contribución de su empleado doméstico a la seguridad social?????, Trillman!!!!!!"
