source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,backtranslated_text
detests,d_1768,d_1768,"El mismo caso. Mi esposa viajaba De Santiago a Paris con escala en Bilbao. Yo viajaba en coche de Madrid a Paris. Acordamos que la recogía en Bilbao y pasábamos una semana visitando. Le dijo su intención a la persona que estaba junto a ella, y le aconsejó que dijera que se encontraba mal, sino no le permitirían quitar el vuelo. Así lo hizo y pasamos una buena semana en Zarauz en el hotel de Arguiñano.",,d_46,d_46,ABC20211105,,,,0,,,,,,,"El mismo caso. Mi esposa viajaba de Santiago a París en una escala en Bilbao. Viajaba en coche desde Madrid a París. Acordamos recogerla en Bilbao y pasar una semana de visita. Ella le dijo su intención a la persona que estaba a su lado, y le aconsejó que dijera que estaba enferma, pero no le permitió volar lejos. Lo hizo y pasamos una buena semana en Zarauz en el hotel de Arguñano."
detests,d_1769,d_1769,La peor nacionalidad del mundo...los marroquíes....,,d_48,d_48,ABC20211105,,,,1,,,,,,,La peor nacionalidad del mundo... los marroquíes...
detests,d_1770,d_1770,"Las hay peores, pero no los tenemos tan cerca.",,d_49,d_49,ABC20211105,,,,0,,,,,,,"Son peores, pero no los tenemos tan cerca."
detests,d_1771,d_1771,España ha dejado de ser el culo del mundo. Con el desgobierno del indecente Sánchez ya sólo somos la almorrana. En cualquier país con un mínimo de dignidad y sentido patriótico españoles estarían en las calles exigiendo elecciones. Una vez más la P$0€ ha dejado este país como un solar.,,d_50,d_50,ABC20211105,,,,0,,,,,,,"España ha dejado de ser el culo del mundo. Con el desgobierno del indecente Sánchez, sólo somos el almuerzo. En cualquier país con un mínimo de dignidad española y sentido patriótico estaría en las calles exigiendo elecciones. Una vez más el P$0 ha dejado este país como un complot."
detests,d_1772,d_1772,Somos los mas tontos del mundo.,,d_51,d_51,ABC20211105,,,,0,,,,,,,Somos la gente más tonta del mundo.
detests,d_1773,d_1773,y lo saben...,,d_51,d_51,ABC20211105,,,,0,,,,,,,Y ellos lo saben...
detests,d_1775,d_1775,"Este caso puede ser otro acto de hostigamiento por parte de Rabat, el negocio de las poderosas mafias que trafican con personas. Y si hubiera algun terrorista? Aquí no pasa nada el ""bonismo"" lo tapa todo lo que lleva la ruina y descontrol a todo el pais.",,d_54,d_54,ABC20211105,,,,0,,,,,,,"Este caso puede ser otro acto de acoso por parte de Rabat, el negocio de poderosas mafias que trafican con personas. ¿Y si hubiera terroristas? No pasa nada aquí sobre el ""bonismo"" cubriendo todo lo que trae la ruina y fuera de control a todo el país."
detests,d_1777,d_1777,Ésto es de traca,,d_45,d_45,ABC20211105,,,,0,,,,,,,Esta es una traca.
detests,d_1778,d_1778,Sanchez y dice Vds. que protege la visa y la seguridad de los españoles en todo el territorio español.,,d_57,d_57,ABC20211105,,,,0,,,,,,,Sánchez y usted dicen que protege la visa y la seguridad de los españoles en todo el territorio español.
detests,d_1779,d_1779,"Devolverlos en caliente,...esto es, recién llegados, y con una tunda,....calentitos,...",,d_58,d_58,ABC20211105,,,,1,,,,,,,"Tráelos de vuelta en caliente, es decir, los recién llegados, y con una tunda,... caliente,..."
detests,d_178,d_178,"Nadie se atreve a decirlo, pero pienso que el macroatentado con explosivos estaba destinado a esa gran obra de arte que es la Sagrada Familia. Es lo que primero pensaría un fanático religioso no cristiano. Por favor, cordón de seguridad en un radio de por lo menos medio km.",,0,0,20170819_CR,,,,0,,,,,,,"Nadie se atreve a decirlo, pero creo que la macroatención con explosivos estaba destinada a esa gran obra de arte que es la Sagrada Familia. Eso es lo que un fanático religioso no cristiano pensaría primero. Por favor, cordón de seguridad en un radio de al menos media milla."
detests,d_1780,d_1780,Con el gobierno sacialcomunista somos el hazmerreir del mundo.,,d_59,d_59,ABC20211105,,,,0,,,,,,,Con el gobierno sacial-comunista somos el hazmerreír del mundo.
detests,d_1781,d_1781,"Si, como el gobierno facha de las armas de destrucción masiva de Aznar y la Isla Perejil.",,d_59,d_59,ABC20211105,,,,0,,,,,,,"Sí, mientras el gobierno enfrenta las armas de destrucción masiva de Aznar y la isla Perejil."
detests,d_1782,d_1782,"Decididamente: del too y p,a siempre.",,d_60,d_59,ABC20211105,,,,0,,,,,,,"Decididamente: el también y p,a siempre."
detests,d_1783,d_1783,"A esto se le llama subvenciones efecto llamada, pero si es que es normal que hagan estas cosas, aquí les damos dinero, alojamiento, comida, y la posibilidad de delinquir sin consecuencias, sin contar que pueden violar, y que si les pillan no les cortan la mano y a ella la lapidan por dejarse violar, es normal que quieran venir como sea.",,d_62,d_62,ABC20211105,,,,1,,,,,,,"Esto se llama subsidios de efecto llamados, pero si es normal para ellos hacer estas cosas, aquí les damos dinero, alojamiento, comida, y la posibilidad de cometer delitos sin consecuencias, sin contar que pueden violar, y si los atrapan no se cortan la mano y la drogan por ser violada, es normal que quieran venir de todos modos."
detests,d_1784,d_1784,"La invasion marroqui en España no terminara mientras no haya deportaciones inmediatas. Las canarias estan invadidas, hay miles de marroquies, ¿por que el Gobierno no los devuelve a sus tierras, pretenden dejarnos en manos de Marruecos?",,d_63,d_63,ABC20211105,,,,1,,,,,,,"La invasión marroquí en España no terminará hasta que haya deportaciones inmediatas. Los canarios están invadidos, hay miles de marroquíes, ¿Por qué el Gobierno no los devuelve a sus tierras, tienen la intención de dejarnos en manos de Marruecos?"
detests,d_1785,d_1785,"¿Y ahora que, los van a devolver a Marruecos o los van a enviar a Canarias con los otros indocumentados que tenemos aqui?",,d_64,d_64,ABC20211105,,,,1,,,,,,,¿Y ahora los van a devolver a Marruecos o los van a enviar a las Islas Canarias con los otros indocumentados que tenemos aquí?
detests,d_1786,d_1786,"Pues los mandarán aquí, que están como reyes viviendo del cuento y de otras cosas",,d_64,d_64,ABC20211105,,,,1,,,,,,,"Porque ellos los enviarán aquí, que son como reyes que viven en el cuento y en otras cosas."
detests,d_1787,d_1787,"A los que entran a España de esta forma o como ocurrió hace pocos meses arriados como ganado por el sátrapa Rey Marroquí, con independencia de la nacionalidad de origen deben ser expulsados inmediatamente, pero aquellos que lo han hecho cometiendo un delito como lo del aeropuerto, primero deberán ser castigados penalmente antes de repatriarlos.",,d_66,d_66,ABC20211105,,,,1,,,,,,,"Los que entran en España de esta manera, o como sucedió hace unos meses, que han sido derribados como ganado por el rey Marroquí satrap, independientemente de su nacionalidad de origen, deben ser expulsados inmediatamente, pero los que lo han hecho cometiendo un delito como el del aeropuerto, primero deben ser castigados penalmente antes de repatriarlos."
detests,d_1789,d_1789,Ahora dices algo coherente ¿eres bipolar?,,d_66,d_66,ABC20211105,,,,0,,,,,,,"Ahora dices algo coherente, ¿eres bipolar?"
detests,d_1790,d_1790,"Anda, un progre a favor de las devoluciones en caliente.",,d_66,d_66,ABC20211105,,,,0,,,,,,,"Vamos, un progreso a favor de los retornos calientes."
detests,d_1791,d_1791,"Las devoluciones en caliente en algunos casos, en Europa han sido ratificadas por el Tribunal de Estrasburgo, otra cuestión muy diferente es cuando hay casos extremos de necesidad que no deben realizarse ese tipo de devoluciones.",,d_69,d_66,ABC20211105,,,,0,,,,,,,"En algunos casos, en Europa, el Tribunal de Estrasburgo ha ratificado los rendimientos calientes, otro asunto muy diferente es cuando hay casos extremos de necesidad de que no se hagan dichos rendimientos."
detests,d_1792,d_1792,"Además cuando vas a casa ajena, esa casa se respeta.",,d_69,d_66,ABC20211105,,,,0,,,,,,,"Además, cuando vas a la casa de otra persona, esa casa es respetada."
detests,d_1793,d_1793,Ya me extrañaba que dijeras algo sensato. Hazte ver por uno o varios médicos.,,d_70,d_66,ABC20211105,,,,0,,,,,,,"Ya me sorprendió que dijeras algo sensato, hazte ver por uno o varios médicos."
detests,d_1794,d_1794,En extrema necesidad se llama a la puerta con extremada urgencia. No se salta la frontera,,d_70,d_66,ABC20211105,,,,0,,,,,,,En extrema necesidad tocas a la puerta con extrema urgencia. No saltes la frontera
detests,d_1795,d_1795,Nuestra debilidad es su fuerza,,d_74,d_74,ABC20211105,,,,0,,,,,,,Nuestra debilidad es su fuerza
detests,d_1796,d_1796,Habrán venido a ayudar ???,,d_75,d_75,ABC20211105,,,,0,,,,,,,¿Has venido a ayudar??
detests,d_1797,d_1797,"Hay que encontralos ya para poder darles una vivienda, manutención, una paga que complemente los robos que hagan y avisarles de que si cometen delitos, da igual del tipo que sean, pasarán un par de horas en comisaría",,d_76,d_76,ABC20211105,,,,1,,,,,,,"Tienes que encontrarlos ahora para darles vivienda, apoyo, un suplemento de pago a los robos que hacen y advertirles que si cometen crímenes, no importa qué tipo, pasarán un par de horas en la comisaría."
detests,d_18,d_18,"Las mentiras que parece que se te escapan son las que te cuentas a ti mismo creyendo que tu vision es neutra e ideal, y traeria una sociedad El cientifismo tambien ha causado tragedias enormes y las buenas voluntades no estan carentes de consecuencias terribles. Tu odio visceral no traeria nada bueno. Quizas si te diese satisfacciones, pero para la mayoria de la sociedad no seria mejor.mejor si se ajustase a tu criterio inefable.",,d_10,d_144,20170819_CR,,,,0,,,,,,,"Las mentiras que parecen escapar de ustedes son las que se dicen a sí mismos creyendo que su visión es neutral e ideal, y traería una sociedad Científico también ha causado enormes tragedias y buenas voluntades no están sin terribles consecuencias. Tu odio visceral no traería nada bueno. Tal vez si le diera satisfacciones, pero para la mayoría de la sociedad no sería mejor. mejor si cumpliera con sus criterios inefables."
detests,d_180,d_180,"No hace mucho, había obispos y cardenales que bendecían torturas y fusilamientos. Estamos en guerra, repartiendo margaritas a nuestros enemigos, Lo seguiremos pagando.",,0,0,20170819_CR,,,,0,,,,,,,"No hace mucho, hubo obispos y cardenales que bendijeron las torturas y los tiroteos. Estamos en guerra, entregando margaritas a nuestros enemigos, seguiremos pagando por ello."
detests,d_1800,d_1800,"Yo creo que este novedoso método sólo sirve para la primera vez,  es de suponer que se activen los protocolos oportunos para que no se vuelva a repetir. Si hay que evacuar a un pasajero, nadie baja del avión y la Guardia Civil junto a avión",,d_77,d_77,ABC20211105,,,,0,,,,,,,"Creo que este nuevo método sólo sirve la primera vez, se supone que los protocolos apropiados se activarán para que no se repita de nuevo. Si un pasajero tiene que ser evacuado, nadie baja del avión y la Guardia Civil al lado de un avión."
detests,d_1801,d_1801,"Bueno eso ya ocurría en España desde hace décadas, sátrapas árabes, africanos o americanos en sus yates de lujo y negocios ilegales en perjuicio del erario público español.",,d_77,d_77,ABC20211105,,,,0,,,,,,,"Bueno, eso ya estaba sucediendo en España durante décadas, sátrapas árabes, africanos o estadounidenses en sus yates de lujo y negocios ilegales en detrimento del tesoro público español."
detests,d_1802,d_1802,"Bueno, llegaban y se iban. Aquí todo lo que otros países no quieren y los importamos.",,d_80,d_77,ABC20211105,,,,0,,,,,,,"Bueno, vinieron y se fueron. Aquí todo lo que otros países no quieren y nos preocupamos por ellos."
detests,d_1803,d_1803,Decididamente no te enteras.,,d_80,d_77,ABC20211105,,,,0,,,,,,,Definitivamente no lo averiguas.
detests,d_1805,d_1805,"Saben que aunque los detengan, se quedan aquí,...y con paga, alojamiento, y posibilidad de traer a su familia,...",,d_84,d_84,ABC20211105,,,,1,,,,,,,"Saben que incluso si los detienen, se quedan aquí, y con paga, alojamiento, y la posibilidad de traer a su familia..."
detests,d_1806,d_1806,"Falso, eso son bulos de los agentes Trumpistas disfrazados de patriotas españoles envueltos en banderitas.",,d_84,d_84,ABC20211105,,,,0,,,,,,,"Falsos, estos son matones de agentes de Trump disfrazados de patriotas españoles envueltos en pancartas."
detests,d_1807,d_1807,¿Falso?. No tienes ni idea; o vives en el Limbo o algo peor.,,d_85,d_84,ABC20211105,,,,0,,,,,,,¿Falso?. No tienes ni idea; o vives en Limbo o peor.
detests,d_1808,d_1808,Que muestren cómo los sacan de España del mismo modo que muestran cómo nos invaden constantemente,,d_85,d_84,ABC20211105,,,,1,,,,,,,Muéstrales cómo los sacan de España de la misma manera que nos muestran cómo nos invaden constantemente.
detests,d_1809,d_1809,Dicen que estan todos los aeropuertos de Marruecos con moros haciendo colas.,,d_88,d_88,ABC20211105,,,,1,,,,,,,Dicen que hay todos los aeropuertos de Marruecos con moros alineados.
detests,d_181,d_181,"A estos imanes radicales, avión y deportados al Sahara o a Vladivostok, pero ya. No queremos esa gente aquí.",,0,0,20170819_CR,,,,1,,,,,,,"A estos imanes radicales, aviones y deportados al Sahara o Vladivostok, pero ahora. No queremos a esa gente aquí."
detests,d_1811,d_1811,"El delito que estos moros han cometido es triple, por lo menos, porque ""no se sabe si están contaminados con alguna variante mortal"" Ahora a contagiar a los españoles....",,d_90,d_90,ABC20211105,,,,1,,,,,,,"El crimen que estos moros han cometido es por lo menos triple, porque “no se sabe si están contaminados con alguna variante mortal” Ahora para infectar a los españoles..."
detests,d_1812,d_1812,"¡O VOX, O ESTO!",,d_91,d_91,ABC20211105,,,,0,,,,,,,"¡O vox, o esto!"
detests,d_1813,d_1813,"Supongo que como a cualquier ciudadano, esto les supondra una buena multa por infringir la seguridad aerea y si no pueden pagar directos a presidio. Estaremos atentos.",,d_92,d_92,ABC20211105,,,,0,,,,,,,"Supongo que como cualquier ciudadano, esto sabrá una buena multa por violar la seguridad aérea y si no pueden pagar directamente a la cárcel. Vamos a mantener un ojo fuera."
detests,d_1814,d_1814,"Seguro Sánchez les da un premio, un subsidio o nacionalidad.",,d_92,d_92,ABC20211105,,,,1,,,,,,,"Seguro Sánchez les otorga un premio, una subvención o una nacionalidad."
detests,d_1815,d_1815,Es el colmo ya de la estupidez española,,d_94,d_94,ABC20211105,,,,0,,,,,,,Es el colmo de la estupidez española.
detests,d_1816,d_1816,"Con sólo mirar un mapa del Mediterráneo se puede ver que el tiempo de vuelo de un avión Marruecos-Estambul serán unas 3, ó puede que 3 hora y media. También se puede ver que si la línea recta es la distancia más cortas entre dos puntos, pues ir a las Baleares... O sea, que aquí hay gato encerrado. Otrosí: los comas diabéticos se paran casi instantáneamente proporcionando bebidas azucaradas i.e: cola, agua azucarada o similar. Por último: que alguien explique como es posible salir de un recinto cerrado -un aeropuerto- con seguridad y vigilancia, cámaras y demás parafernalia actual... Huele mal, ¿a que sí?",,d_95,d_95,ABC20211105,,,,0,,,,,,,"Sólo mirando un mapa del Mediterráneo se puede ver que el tiempo de vuelo de un avión Marruecos-Estambul será de aproximadamente 3, o tal vez 3 horas y media. También se puede ver que si la línea recta es la distancia más corta entre dos puntos, entonces vaya a las Baleares... Quiero decir, hay un gato encerrado aquí. Otros: Los comas diabéticos dejan de proporcionar casi instantáneamente bebidas azucaradas: cola, agua azucarada o similares. Por último: alguien explica cómo es posible dejar un complejo cerrado -un aeropuerto- con seguridad y vigilancia, cámaras y otras parafernalias actuales... Huele mal, ¿no?"
detests,d_1817,d_1817,"Y de paso... ¿quien va a pagar por los costes de los retrasos y desviaciones, por que esto cuesta un pastón, verdad?",,d_95,d_95,ABC20211105,,,,0,,,,,,,"Y por cierto... ¿quién va a pagar los costos de los retrasos y desviaciones, porque esto cuesta mucho, ¿verdad?"
detests,d_1818,d_1818,Pobre ESPAÑA en manos de estos comunistas. Va a terminar perteneciendo a África.,,d_97,d_97,ABC20211105,,,,0,,,,,,,Pobre ESPAÑA en manos de estos comunistas. Va a terminar perteneciendo a África.
detests,d_1819,d_1819,"AUSTRALIA: El pueblo australiano nos pide ayuda y convoca una manifestacion mundial para que los ciudadanos de todos los paises excepto en Australia, se manifiesten el proximo 4 de Diciembre frente a las embajadas y consulados australianos de todo el mundo en el nombre del pueblo Australiano y contra la tirania de los gobernates titeres y las elites genocidas al servicio de la farmafia.",,d_98,d_98,ABC20211105,,,,0,,,,,,,"AUSTRALIA: El pueblo australiano nos pide ayuda y pide una manifestación mundial para que los ciudadanos de todos los países excepto Australia, se manifiesten el próximo 4 de diciembre frente a embajadas y consulados australianos en todo el mundo en nombre del pueblo australiano y contra la tiranía de los gobernadores titulares y las élites genocidas al servicio de los productos farmacéuticos."
detests,d_1820,d_1820,"Hemos visto en las noticias en Alemania como ""refugiados"" toman un vuelo en Dubai, llegan a Bielorusia y luego cruzan por Polonia para llegar a Alemania, Holanda o Suecia, uno de ellos hace un film para las redes sociales mostrando que es dificil pero despues la vida es mas facil, y es real, son en estos paises los primeros beneficiados para obtener viviendas sociales mientras que otros esperan en una lista por años, las viviendas que antes eran por estudiantes tambien son destinadas a estos miles de oportunistas, y ellos vienen a mostrarnos su cultura, su ideologia, sus costumbres, la desinteligencia de nuestros politicos no es casual y nuestra culpa por elegir mal, pero lo peor lo tendran nuestros hijos y nietos.",,d_99,d_99,ABC20211105,,,,1,,,,,,,"Hemos visto en las noticias en Alemania como ""refugiados"" tomar un vuelo en Dubai, llegar a Bielorrusia y luego cruzar Polonia para llegar a Alemania, Holanda o Suecia, uno de ellos hace una película para las redes sociales mostrando que es difícil pero entonces la vida es más fácil, y es real, son en estos países los primeros beneficiarios en obtener vivienda social mientras que otros esperan en una lista durante años, las casas que antes eran por estudiantes también están destinadas a estos miles de oportunistas, y vienen a mostrarnos su cultura, su ideología, sus costumbres, la desinteligencia de nuestros políticos no es casual y nuestra culpa por elegir mal, pero lo peor serán nuestros hijos y nietos."
detests,d_1821,d_1821,"Para cuando la expulsión inmediata  de los ilegales estos, m...da de políticos.",,d_100,d_100,ABC20211105,,,,1,,,,,,,"Para el momento en que la expulsión inmediata de los ilegales estos, m...da de los políticos."
detests,d_1823,d_1823,"A los que pillen, 5 años de cárcel y que se corra la voz, en poco tiempo no viene ni Dios. Y preparar cárceles como la marroquíes, acinados y pan y agua",,d_102,d_102,ABC20211105,,,,1,,,,,,,"A los que atrapan, 5 años en la cárcel y difunden la palabra, en poco tiempo ni Dios viene. Y preparar prisiones como marroquíes, robles y pan y agua"
detests,d_1824,d_1824,Con el gobierno sacialcomunista somos el hazmerreir del mundo.,,d_103,d_103,ABC20211105,,,,0,,,,,,,Con el gobierno sacial-comunista somos el hazmerreír del mundo.
detests,d_1825,d_1825,"Cuando este digital dio la noticia anoche, ya la habían colgado otros medios, diciendo que eran marroquíes. ABC lo omitió.",,d_104,d_104,ABC20211105,,,,0,,,,,,,"Cuando esta noticia digital salió anoche, ya había sido publicada por otros medios, diciendo que eran marroquíes. ABC se lo saltó."
detests,d_1826,d_1826,"se ha corrido la voz en marruecos que aqui aqui pueden violar a quien quieran y les dan una paga, es normal que hasta simulen emergencias sanitarias para entrar. Con un haren y los gastos pagados, una vida gratis de delincuente habitual, con muertes, violaciones, atracas y la vida que todo marroqui desearia tener",,d_105,d_105,ABC20211105,,,,1,,,,,,,"La noticia se ha difundido en marroquíes que aquí pueden violar a quien quieran y darles un cheque de pago, es normal que incluso simulan emergencias de salud para entrar. Con una haren y gastos pagados, una vida libre de criminal habitual, con muertes, violaciones, robos y la vida que cada marroquí desearía tener"
detests,d_1827,d_1827,"Y para colmo, ponen en peligro a todo un aeropuerto,.....",,d_106,d_106,ABC20211105,,,,0,,,,,,,"Y para colmo, ponen en riesgo todo un aeropuerto."
detests,d_1828,d_1828,Y joden a miles de viajeros.,,d_106,d_106,ABC20211105,,,,0,,,,,,,Y a la mierda con miles de viajeros.
detests,d_1829,d_1829,"este delito en USA sería castigado entre 20 años y perpetua, en españa les darán casa y pensión",,d_108,d_108,ABC20211105,,,,1,,,,,,,"este delito en los EE.UU. sería castigado entre 20 años y la vida, en España les dará la casa y la pensión"
detests,d_183,d_183,"¿2.200 millones? Joder, por ese dineral yo mismo me hago salafista. Hay que darle la enhorabuena al rey emérito por no haberse convertido todavía al islam radical.",,0,0,20170819_CR,,,,0,,,,,,,"Por ese dinero, yo también soy salafista. Las felicitaciones se deben al rey emérito por no haberse convertido todavía al Islam radical."
detests,d_1831,d_1831,"Marlasca a lo suyo. Soltar etarras y violadores, más Mozalbetes a pagar entre todos y diseñar carrozas. De estos temas no está ni se le espera",,d_110,d_110,ABC20211105,,,,0,,,,,,,"Marlasca a la suya. Desata etarras y violadores, más mozalbetes para pagar entre todos y flotadores de diseño. De estas cuestiones no se espera ni se espera"
detests,d_1832,d_1832,"Creo que se equivoca, .......... están en el gobierno",,d_0,d_0,ABC20211105,,,,0,,,,,,,"Creo que te equivocas, están en el gobierno."
detests,d_1833,d_1833,"Pués, muy a mí pesar, con éste Gobierno lo dudó mucho, Éste gobierno pasá dé España.",,d_100,d_100,ABC20211105,,,,0,,,,,,,"Lo siento mucho, pero con este gobierno, lo dudé mucho. Este gobierno viene de España."
detests,d_1834,d_1834,"Cuando ese hombre salio del armario se le olvido la verguenza dentro, mas claro el agua.",,d_113,d_113,ABC20211105,,,,0,,,,,,,"Cuando ese hombre salió del armario, olvidó la vergüenza dentro, más limpia el agua."
detests,d_1835,d_1835,"En Abc hace poco tiempo: ""Un ataque con cuchillo en un tren deja varios heridos en Alemania""",,d_114,d_114,ABC20211105,,,,0,,,,,,,"En Abc recientemente: ""Un ataque con cuchillo a un tren deja varios heridos en Alemania"""
detests,d_1837,d_1837,"Armengol no se enterara hasta el lunes, cuando acabe la ruta del bacalao.",,d_116,d_116,ABC20211105,,,,0,,,,,,,"Armengol no lo sabrá hasta el lunes, cuando la ruta del bacalao haya terminado."
detests,d_1838,d_1838,"Efectivamente, aunque habrá que esperar a que esté sobria, porque la resaca de los multiples gin tonics es cruel.",,d_116,d_116,ABC20211105,,,,0,,,,,,,"De hecho, aunque será necesario esperar hasta que esté sobria, porque la resaca de los múltiples gin tónicos es cruel."
detests,d_184,d_184,"¿Puede coexistir la religión, ""libro sagrado"", rezos y ""profesores de religión"" en un colegio público? No es lógico, en forma oficial, Francia y varios países latino-americanos, en Uruguay hace un siglo que no se dan religiones, y en la Argentina hace más de medio siglo que tampoco, y parecido pasa en México, etc. Las religiones han sido y son la mayor rémora social, causa de guerras en todo el mundo, y ahora hasta de terrorismo. Es atraso social y político la sumisión que se produce en todo país que ""domina"" una religión, aunque está incrustada en el calendario o ""obliguen"" cada día, pero así seguimos aquí, en lo oficial y enseñanza pública, es un hecho de prepotencia muy vergonzoso.",,0,0,20170819_CR,,,,0,,,,,,,"¿Puede la religión, el ""libro sagrado"", las oraciones y los ""profesores de la religión"" coexistir en una escuela pública? No es lógico, en forma oficial, Francia y varios países latinoamericanos, en Uruguay desde hace un siglo que las religiones no se han dado, y en Argentina desde hace más de medio siglo que tampoco, y similares suceden en México, etc. Las religiones han sido y son la mayor rémora social, la causa de las guerras en todo el mundo, y ahora incluso del terrorismo. Es el atraso social y político la sumisión que se produce en cada país que ""domina"" una religión, aunque está incrustada en el calendario o ""obligar"" todos los días, pero así continuamos aquí, en la educación oficial y pública, es un hecho de arrogancia muy vergonzosa."
detests,d_1840,d_1840,"Armengol ya ha dejado claro que si los guardias civiles y los policias se dirigen a los ilegales en castellano cuando los detienen, declarara que todas esas detenciones seran ilegales.",,d_118,d_118,ABC20211105,,,,0,,,,,,,"Armengol ya ha dejado claro que si los guardias civiles y la policía recurren a los ilegales en español cuando sean arrestados, declarará que todos estos arrestos serán ilegales."
detests,d_1841,d_1841,MENUDA HP.,,d_118,d_118,ABC20211105,,,,0,,,,,,,MENUDA HP.
detests,d_1843,d_1843,"como usted muy bien dice, hay mucho caradura viviendo del cuento de la inmigracion, dicese de politicos, onjetas,empresarios etc etc,y no les interesa nada que se les acabe el chollo, unos por votos, otros por subvenciones, otros por explotadores, etc etc",,d_121,d_121,ABC20211105,,,,0,,,,,,,"Como usted muy bien dice, vale la pena vivir de la historia de la inmigración, digamos políticos, onjetas, empresarios, etc., y no les interesa nada que se quede sin collo, algunos por votos, otros por subsidios, otros por explotadores, etc., etc."
detests,d_1844,d_1844,Estos marroquíes no tienen remedio...,,d_123,d_123,ABC20211105,,,,1,,,,,,,Estos marroquíes no tienen otra opción...
detests,d_1846,d_1846,NI A PORTUGAL.....,,d_124,d_124,ABC20211105,,,,0,,,,,,,O PORTUGAL...
detests,d_1847,d_1847,Os habéis dado cuenta que los fines de semana o festivos la izmierda aparece poco por aquí?.,,d_126,d_126,ABC20211105,,,,0,,,,,,,¿Te has dado cuenta de que los fines de semana o días festivos la suerte de izquierda parece poco por aquí?
detests,d_1848,d_1848,"Toda la razón...., y días entre semanas en horas laborales aparecen la izmierda muchoo",,d_126,d_126,ABC20211105,,,,0,,,,,,,"Toda la razón ..., y los días entre semanas en horas de trabajo aparecen el lote de la suerte izquierda."
detests,d_1849,d_1849,"El primer avión patera...... Vendrán más. Cuando un país no se respeta a sí mismo, es difícil que lo respeten fuera de sus fronteras.",,d_128,d_128,ABC20211105,,,,0,,,,,,,"El primer pateador... Llegarán más. Cuando un país no se respeta a sí mismo, le resulta difícil respetarlo fuera de sus fronteras."
detests,d_185,d_185,"No te preocupes, ya eres lo suficientemente salafowahabita, y pones mucho esfuerzo yihadista, que no pilles cacho es otra cosa. Aunque vete a saber, porque con lo buen imán que eres...",,d_183,d_183,20170819_CR,,,,0,,,,,,,"No te preocupes, eres bastante salafowahabita, y pones mucho esfuerzo yihadista, que no atrapas el coño es otra cosa. Aunque lo sepas, porque con lo buen imán que eres..."
detests,d_1850,d_1850,"Cada dia que pasa, este DESgobierno está mas KO. No tiene idea de como ir solucionando los problemas que se le presentan. Ahora, son los AVIONES PATERA, y la APROPIACION DE LAS AGUAS ESPAÑOLAS DE CANARIAS...",,d_129,d_129,ABC20211105,,,,0,,,,,,,"Cada día que pasa, este desgobierno es más KO. No tiene ni idea de cómo resolver los problemas que surgen. Ahora, son los aviones paterios, y la APROPIACIÓN DE LOS AGUAS CANARIAS DE LA ESPAÑA..."
detests,d_1851,d_1851,Al sátrapa que reina en Marruecos se le están yendo todos los que tienen iniciativa. Allí le van quedando los que no van a levantar su país ni en 100 años.,,d_130,d_130,ABC20211105,,,,0,,,,,,,El sátrapa que reina en Marruecos está dejando a todos los que tienen iniciativa. Allí se queda con los que no criarán a su país en 100 años.
detests,d_1852,d_1852,Con el gobierno socialcomunista somos el hazmerreir del mundo.,,d_131,d_131,ABC20211105,,,,0,,,,,,,Con el gobierno social-comunista somos el hazmerreír del mundo.
detests,d_1854,d_1854,Animo. En España cabe todo el planeta,,d_133,d_133,ABC20211105,,,,0,,,,,,,Animo. España encaja con todo el planeta
detests,d_1855,d_1855,"Quien no tiene remedio es quien se deja gobernar por este pelele trilero trolero y sus ministras, como la JoTíaQuésuperguay",,d_123,d_123,ABC20211105,,,,0,,,,,,,"El que no tiene remedio es el que se deja gobernar por este troller luchador y sus ministros, como el JoTiaQuesuperguay"
detests,d_1857,d_1857,SI HA PASADO ESTO EN UN AEROPUERTO : NO ESTAMOS SEGUROS,,d_136,d_136,ABC20211105,,,,0,,,,,,,"Si sucede en un aeropuerto, no estamos asegurados."
detests,d_1858,d_1858,Los vuelos procedentes de estos países requieren una vigilancia especial y máxime cuando ocurren episodios raros.,,d_136,d_136,ABC20211105,,,,0,,,,,,,Los vuelos desde estos países requieren vigilancia especial y máxima cuando ocurren episodios raros.
detests,d_1859,d_1859,"en un pais que se 'es consciente' de que peligros externos acechan, pues si. PEro en un pais lleno de dirigentes soñadores progresistas con ideas romanticas pre-adolescentes, pues ni de coña.",,d_137,d_136,ABC20211105,,,,0,,,,,,,"en un país que es ""consciente"" de los peligros externos que acechan, sí. Lucho en un país lleno de líderes soñadores progresistas con ideas románticas pre-adolescentes, de ninguna manera."
